Cultural,Genético,SPF,ciclo,destino,origem
8.152000000000001,8.152000000000001,5.1499999999999995,10,AT,DE
2.276,2.276,2.276,10,RU,DE
3.1670000000000003,3.1670000000000003,4.4479999999999995,10,SK,CZ
1.1560000000000001,1.1500000000000001,2.6029999999999998,10,FR,LU
1.752,1.752,2.633,10,CH,FR
1.8030000000000002,1.055,0.652,10,ES,FR
1.52,1.52,2.579,10,UK,FR
1.827,1.827,4.27,10,IT,CH
0.721,0.727,0.727,10,ES,CH
2.113,2.113,1.391,10,ES,IT
1.0739999999999998,1.0739999999999998,1.0739999999999998,10,MT,IT
3.3169999999999997,3.0069999999999997,2.128,10,AT,IT
0.806,1.1159999999999999,1.982,10,GR,IT
1.5949999999999998,1.5949999999999998,1.5949999999999998,10,RO,MD
0.342,0.342,0.631,10,HU,BG
0.631,0.631,0.631,10,MK,BG
0.445,0.445,1.698,10,RO,BG
1.105,1.105,1.105,10,TR,BG
2.642,2.642,3.6060000000000003,10,GR,BG
0.345,0.345,0.345,10,TR,RO
2.504,2.504,1.251,10,HU,RO
1.8370000000000002,2.1470000000000002,1.625,10,AT,GR
1.879,1.879,0.001,10,UK,CY
0.351,0.351,0.001,10,LT,IL
0.323,0.323,0.323,10,HR,ME
0.384,0.384,0.384,10,RS,HU
0.378,0.378,0.378,10,HR,HU
4.334,4.334,3.37,10,SK,HU
3.1550000000000002,3.1550000000000002,0.9099999999999999,10,AT,SK
0.624,0.624,0.305,10,ES,PT
1.503,1.503,1.184,10,UK,PT
1.7850000000000001,1.7850000000000001,1.7850000000000001,10,SL,HR
2.91,2.91,2.91,10,AT,SL
0.7989999999999999,0.7989999999999999,1.157,10,LV,LT
1.573,1.573,0.001,10,UK,IS
2.583,2.583,2.291,10,UK,IE
0.001,0.001,0.001,10,SE,NO
0.326,0.326,0.326,10,FI,SE
0.651,0.651,0.293,10,LV,EE
2.235,2.235,2.527,11,BE,NL
1.8730000000000002,1.064,2.606,11,DK,NL
2.694,2.666,4.458000000000001,11,DE,NL
1.484,1.078,2.2640000000000002,11,UK,NL
2.213,1.838,2.884,11,LT,NL
1.507,1.507,1.799,11,IE,BE
4.232,3.826,1.848,11,IS,DK
3.359,3.359,3.359,11,NO,DK
5.0329999999999995,5.436,5.514000000000001,11,DE,DK
2.8120000000000003,2.8120000000000003,2.4539999999999997,11,EE,DK
1.783,1.783,1.783,11,SE,DK
0.293,0.293,0.293,11,RU,DK
2.5500000000000003,2.5500000000000003,2.5500000000000003,11,UA,PL
0.8520000000000001,0.8520000000000001,0.8520000000000001,11,BY,PL
2.634,3.0090000000000003,3.133,11,DE,PL
1.536,1.536,1.4340000000000002,11,CZ,PL
1.201,1.576,0.804,11,LT,PL
3.0620000000000003,3.0620000000000003,3.6630000000000007,11,CZ,DE
1.9849999999999999,1.979,3.432,11,LU,DE
3.543,3.5489999999999995,4.14,11,CH,DE
3.1,3.1,1.988,11,CY,DE
2.16,2.16,1.45,11,IL,DE
8.976,8.976,5.555,11,AT,DE
2.276,2.276,2.276,11,RU,DE
3.1670000000000003,3.1670000000000003,4.4479999999999995,11,SK,CZ
1.1560000000000001,1.1500000000000001,2.6029999999999998,11,FR,LU
2.041,2.041,2.922,11,CH,FR
1.8030000000000002,1.055,0.652,11,ES,FR
1.809,1.809,2.8680000000000003,11,UK,FR
2.116,2.116,4.977999999999999,11,IT,CH
0.721,0.727,0.727,11,ES,CH
2.113,2.113,1.391,11,ES,IT
1.3629999999999998,1.3629999999999998,1.3629999999999998,11,MT,IT
3.7359999999999998,3.4259999999999997,2.128,11,AT,IT
0.806,1.1159999999999999,1.982,11,GR,IT
1.5949999999999998,1.5949999999999998,1.5949999999999998,11,RO,MD
0.342,0.342,0.631,11,HU,BG
0.631,0.631,0.631,11,MK,BG
0.445,0.445,1.698,11,RO,BG
1.451,1.451,1.451,11,TR,BG
2.988,2.988,3.9520000000000004,11,GR,BG
0.345,0.345,0.345,11,TR,RO
2.504,2.504,1.251,11,HU,RO
2.1830000000000003,2.4930000000000003,1.971,11,AT,GR
1.879,1.879,0.001,11,UK,CY
0.711,0.711,0.001,11,LT,IL
0.323,0.323,0.323,11,HR,ME
0.72,0.72,0.72,11,RS,HU
0.714,0.714,0.714,11,HR,HU
4.334,4.334,3.37,11,SK,HU
3.1550000000000002,3.1550000000000002,0.9099999999999999,11,AT,SK
0.624,0.624,0.305,11,ES,PT
1.503,1.503,1.184,11,UK,PT
1.7850000000000001,1.7850000000000001,1.7850000000000001,11,SL,HR
3.3150000000000004,3.3150000000000004,3.3150000000000004,11,AT,SL
0.7989999999999999,0.7989999999999999,1.157,11,LV,LT
1.573,1.979,0.001,11,UK,IS
2.583,2.583,2.291,11,UK,IE
0.001,0.001,0.001,11,SE,NO
0.326,0.326,0.326,11,FI,SE
0.651,0.651,0.293,11,LV,EE
2.674,2.674,3.2550000000000003,12,BE,NL
1.8730000000000002,1.064,2.606,12,DK,NL
3.133,3.105,4.897000000000001,12,DE,NL
1.484,1.078,2.5530000000000004,12,UK,NL
2.213,1.838,2.884,12,LT,NL
1.7959999999999998,1.7959999999999998,1.799,12,IE,BE
4.232,3.826,1.848,12,IS,DK
3.359,3.359,3.359,12,NO,DK
5.0329999999999995,5.436,5.514000000000001,12,DE,DK
3.184,3.184,2.8259999999999996,12,EE,DK
2.078,2.078,2.078,12,SE,DK
0.665,0.665,0.665,12,RU,DK
2.5500000000000003,2.5500000000000003,2.5500000000000003,12,UA,PL
0.8520000000000001,0.8520000000000001,0.8520000000000001,12,BY,PL
2.634,3.0090000000000003,3.133,12,DE,PL
1.536,1.536,1.4340000000000002,12,CZ,PL
1.201,1.576,0.804,12,LT,PL
3.0620000000000003,3.0620000000000003,3.6630000000000007,12,CZ,DE
1.9849999999999999,1.979,3.432,12,LU,DE
3.543,3.5489999999999995,4.14,12,CH,DE
3.1,3.1,1.988,12,CY,DE
2.16,2.16,1.45,12,IL,DE
9.415000000000001,9.415000000000001,5.994,12,AT,DE
2.276,2.276,2.276,12,RU,DE
3.1670000000000003,3.1670000000000003,4.4479999999999995,12,SK,CZ
1.1560000000000001,1.1500000000000001,2.6029999999999998,12,FR,LU
2.041,2.041,2.922,12,CH,FR
1.8030000000000002,1.055,0.652,12,ES,FR
1.809,1.809,2.8680000000000003,12,UK,FR
2.116,2.116,4.977999999999999,12,IT,CH
0.721,0.727,0.727,12,ES,CH
2.113,2.113,1.391,12,ES,IT
1.3629999999999998,1.3629999999999998,1.3629999999999998,12,MT,IT
3.7359999999999998,3.4259999999999997,2.128,12,AT,IT
0.806,1.1159999999999999,1.982,12,GR,IT
1.5949999999999998,1.5949999999999998,1.5949999999999998,12,RO,MD
0.7410000000000001,0.7410000000000001,1.03,12,HU,BG
1.03,1.03,1.03,12,MK,BG
0.445,0.445,1.698,12,RO,BG
1.451,1.451,1.451,12,TR,BG
2.988,2.988,3.9520000000000004,12,GR,BG
0.345,0.345,0.345,12,TR,RO
2.504,2.504,1.251,12,HU,RO
2.1830000000000003,2.4930000000000003,1.971,12,AT,GR
1.879,1.879,0.001,12,UK,CY
0.711,0.711,0.001,12,LT,IL
1.161,1.161,1.161,12,HR,ME
0.72,0.72,0.72,12,RS,HU
1.113,1.113,1.113,12,HR,HU
4.334,4.334,3.37,12,SK,HU
3.1550000000000002,3.1550000000000002,0.9099999999999999,12,AT,SK
0.624,0.624,0.305,12,ES,PT
1.7919999999999998,1.7919999999999998,1.4729999999999999,12,UK,PT
2.224,2.224,2.224,12,SL,HR
3.7540000000000004,3.7540000000000004,3.7540000000000004,12,AT,SL
0.7989999999999999,0.7989999999999999,1.157,12,LV,LT
1.573,1.979,0.001,12,UK,IS
2.8720000000000003,2.8720000000000003,2.291,12,UK,IE
0.001,0.001,0.001,12,SE,NO
0.326,0.326,0.326,12,FI,SE
1.0230000000000001,1.0230000000000001,0.665,12,LV,EE
3.032,3.032,3.2550000000000003,13,BE,NL
2.265,1.456,2.9979999999999998,13,DK,NL
3.491,3.463,4.897000000000001,13,DE,NL
2.157,1.751,3.2260000000000004,13,UK,NL
2.494,2.119,3.165,13,LT,NL
2.154,2.154,1.799,13,IE,BE
4.232,3.826,1.848,13,IS,DK
3.359,3.359,3.359,13,NO,DK
5.0329999999999995,5.436,5.514000000000001,13,DE,DK
3.576,3.576,3.2179999999999995,13,EE,DK
2.3739999999999997,2.3739999999999997,2.3739999999999997,13,SE,DK
0.665,0.665,0.665,13,RU,DK
2.5500000000000003,2.5500000000000003,2.5500000000000003,13,UA,PL
0.8520000000000001,0.8520000000000001,0.8520000000000001,13,BY,PL
2.634,3.0090000000000003,3.133,13,DE,PL
1.536,1.536,1.4340000000000002,13,CZ,PL
1.201,1.576,0.804,13,LT,PL
3.0620000000000003,3.0620000000000003,4.837000000000001,13,CZ,DE
2.386,2.38,3.833,13,LU,DE
3.9160000000000004,3.9219999999999997,4.913,13,CH,DE
3.1,3.1,1.988,13,CY,DE
2.16,2.16,1.45,13,IL,DE
10.547,10.547,5.994,13,AT,DE
2.276,2.276,2.276,13,RU,DE
3.1670000000000003,3.1670000000000003,5.622,13,SK,CZ
1.1560000000000001,1.1500000000000001,2.6029999999999998,13,FR,LU
2.041,2.041,3.2800000000000002,13,CH,FR
1.8030000000000002,1.055,0.652,13,ES,FR
1.809,1.809,3.2260000000000004,13,UK,FR
2.516,2.516,5.3359999999999985,13,IT,CH
0.721,0.727,0.727,13,ES,CH
2.113,2.113,1.391,13,ES,IT
1.3629999999999998,1.3629999999999998,1.3629999999999998,13,MT,IT
3.7359999999999998,3.4259999999999997,2.128,13,AT,IT
1.206,1.516,2.34,13,GR,IT
1.9529999999999998,1.9529999999999998,1.9529999999999998,13,RO,MD
1.141,1.141,1.03,13,HU,BG
1.03,1.03,1.03,13,MK,BG
0.445,0.445,2.056,13,RO,BG
1.451,1.451,1.451,13,TR,BG
3.388,3.388,4.3100000000000005,13,GR,BG
0.345,0.345,0.345,13,TR,RO
2.862,2.862,1.251,13,HU,RO
2.1830000000000003,2.4930000000000003,1.971,13,AT,GR
1.879,1.879,0.001,13,UK,CY
0.711,0.711,0.001,13,LT,IL
1.161,1.161,1.161,13,HR,ME
1.12,1.12,1.12,13,RS,HU
1.113,1.113,1.113,13,HR,HU
5.092999999999999,5.092999999999999,4.171,13,SK,HU
4.287000000000001,4.287000000000001,0.9099999999999999,13,AT,SK
0.624,0.624,0.305,13,ES,PT
2.073,2.073,1.754,13,UK,PT
2.224,2.224,2.224,13,SL,HR
3.7540000000000004,3.7540000000000004,3.7540000000000004,13,AT,SL
1.08,1.08,1.4380000000000002,13,LV,LT
1.573,1.979,0.001,13,UK,IS
2.8720000000000003,2.8720000000000003,2.649,13,UK,IE
0.001,0.001,0.001,13,SE,NO
0.326,0.326,0.326,13,FI,SE
1.0230000000000001,1.0230000000000001,0.665,13,LV,EE
3.032,3.032,3.2550000000000003,14,BE,NL
2.265,1.456,2.9979999999999998,14,DK,NL
4.2330000000000005,4.205,5.2280000000000015,14,DE,NL
2.157,1.751,3.2260000000000004,14,UK,NL
2.9050000000000002,2.5300000000000002,3.165,14,LT,NL
2.154,2.154,1.799,14,IE,BE
4.232,3.826,1.848,14,IS,DK
3.359,3.359,3.359,14,NO,DK
5.0329999999999995,5.436,5.514000000000001,14,DE,DK
3.576,3.576,3.2179999999999995,14,EE,DK
2.3739999999999997,2.3739999999999997,2.3739999999999997,14,SE,DK
0.665,0.665,0.665,14,RU,DK
2.5500000000000003,2.5500000000000003,2.5500000000000003,14,UA,PL
0.8520000000000001,0.8520000000000001,0.8520000000000001,14,BY,PL
2.634,3.0090000000000003,3.133,14,DE,PL
1.536,1.536,1.8450000000000002,14,CZ,PL
1.201,1.576,1.215,14,LT,PL
3.4590000000000005,3.4590000000000005,5.234000000000001,14,CZ,DE
2.386,2.38,3.833,14,LU,DE
3.9160000000000004,3.9219999999999997,5.319,14,CH,DE
3.1,3.1,1.988,14,CY,DE
2.5660000000000003,2.5660000000000003,1.8559999999999999,14,IL,DE
11.761000000000001,11.761000000000001,6.391,14,AT,DE
2.276,2.276,2.276,14,RU,DE
3.1670000000000003,3.1670000000000003,6.0329999999999995,14,SK,CZ
1.499,1.493,2.9459999999999997,14,FR,LU
2.041,2.041,3.2800000000000002,14,CH,FR
2.1460000000000004,1.398,0.9950000000000001,14,ES,FR
1.809,1.809,3.2260000000000004,14,UK,FR
2.516,2.516,5.741999999999998,14,IT,CH
0.721,0.727,0.727,14,ES,CH
2.113,2.113,1.391,14,ES,IT
1.7689999999999997,1.7689999999999997,1.7689999999999997,14,MT,IT
4.1419999999999995,3.832,2.128,14,AT,IT
1.4909999999999999,1.801,2.625,14,GR,IT
1.9529999999999998,1.9529999999999998,1.9529999999999998,14,RO,MD
1.4889999999999999,1.4889999999999999,1.3780000000000001,14,HU,BG
1.03,1.03,1.03,14,MK,BG
0.445,0.445,2.056,14,RO,BG
2.084,2.084,2.084,14,TR,BG
3.673,3.673,4.595000000000001,14,GR,BG
0.345,0.345,0.345,14,TR,RO
2.862,2.862,1.251,14,HU,RO
2.1830000000000003,2.4930000000000003,1.971,14,AT,GR
1.879,1.879,0.001,14,UK,CY
0.711,0.711,0.001,14,LT,IL
1.509,1.509,1.509,14,HR,ME
1.12,1.12,1.12,14,RS,HU
1.4609999999999999,1.4609999999999999,1.8719999999999999,14,HR,HU
5.092999999999999,5.092999999999999,4.582,14,SK,HU
4.287000000000001,4.287000000000001,0.9099999999999999,14,AT,SK
0.624,0.624,0.305,14,ES,PT
2.073,2.073,1.754,14,UK,PT
2.6350000000000002,2.6350000000000002,2.224,14,SL,HR
4.562,4.562,4.151000000000001,14,AT,SL
1.491,1.491,1.8490000000000002,14,LV,LT
1.573,1.979,0.001,14,UK,IS
2.8720000000000003,2.8720000000000003,2.649,14,UK,IE
0.001,0.001,0.001,14,SE,NO
0.326,0.326,0.326,14,FI,SE
1.0230000000000001,1.0230000000000001,0.665,14,LV,EE
3.032,3.032,3.2550000000000003,15,BE,NL
2.5980000000000003,1.456,2.9979999999999998,15,DK,NL
4.2330000000000005,4.205,5.2280000000000015,15,DE,NL
2.49,2.084,3.5590000000000006,15,UK,NL
2.9050000000000002,2.8630000000000004,3.498,15,LT,NL
2.154,2.154,1.799,15,IE,BE
4.232,3.826,1.848,15,IS,DK
3.359,3.359,3.359,15,NO,DK
5.0329999999999995,5.436,5.514000000000001,15,DE,DK
4.276,3.943,3.5849999999999995,15,EE,DK
2.7409999999999997,2.7409999999999997,2.7409999999999997,15,SE,DK
0.665,0.665,0.665,15,RU,DK
2.5500000000000003,2.5500000000000003,2.5500000000000003,15,UA,PL
0.8520000000000001,0.8520000000000001,0.8520000000000001,15,BY,PL
3.0069999999999997,3.3820000000000006,3.5060000000000002,15,DE,PL
1.536,1.536,1.8450000000000002,15,CZ,PL
1.201,1.576,1.215,15,LT,PL
3.4590000000000005,3.4590000000000005,5.234000000000001,15,CZ,DE
2.386,2.38,3.833,15,LU,DE
4.289000000000001,4.295,5.692,15,CH,DE
3.1,3.1,1.988,15,CY,DE
2.5660000000000003,2.5660000000000003,1.8559999999999999,15,IL,DE
11.761000000000001,11.761000000000001,6.391,15,AT,DE
2.276,2.276,2.276,15,RU,DE
3.1670000000000003,3.1670000000000003,6.0329999999999995,15,SK,CZ
1.499,1.493,2.9459999999999997,15,FR,LU
2.041,2.041,3.2800000000000002,15,CH,FR
2.1460000000000004,1.398,0.9950000000000001,15,ES,FR
2.238,2.238,3.6550000000000002,15,UK,FR
2.516,2.516,5.741999999999998,15,IT,CH
0.721,0.727,0.727,15,ES,CH
2.113,2.113,1.391,15,ES,IT
1.7689999999999997,1.7689999999999997,1.7689999999999997,15,MT,IT
4.1419999999999995,3.832,2.128,15,AT,IT
1.4909999999999999,1.801,2.625,15,GR,IT
1.9529999999999998,1.9529999999999998,1.9529999999999998,15,RO,MD
1.4889999999999999,1.4889999999999999,1.3780000000000001,15,HU,BG
1.324,1.324,1.324,15,MK,BG
0.445,0.445,2.056,15,RO,BG
2.378,2.378,2.378,15,TR,BG
3.673,3.673,4.595000000000001,15,GR,BG
0.345,0.345,0.345,15,TR,RO
2.862,2.862,1.251,15,HU,RO
2.1830000000000003,2.4930000000000003,1.971,15,AT,GR
1.879,1.879,0.001,15,UK,CY
0.711,0.711,0.001,15,LT,IL
1.509,1.509,1.509,15,HR,ME
1.12,1.12,1.12,15,RS,HU
1.4609999999999999,1.4609999999999999,1.8719999999999999,15,HR,HU
5.092999999999999,5.092999999999999,4.582,15,SK,HU
4.287000000000001,4.287000000000001,0.9099999999999999,15,AT,SK
0.624,0.624,0.305,15,ES,PT
2.406,2.406,2.087,15,UK,PT
2.6350000000000002,2.6350000000000002,2.224,15,SL,HR
4.562,4.562,4.151000000000001,15,AT,SL
1.491,1.824,2.1820000000000004,15,LV,LT
1.573,1.979,0.001,15,UK,IS
2.8720000000000003,2.8720000000000003,2.649,15,UK,IE
0.001,0.001,0.001,15,SE,NO
0.6930000000000001,0.6930000000000001,0.6930000000000001,15,FI,SE
1.356,1.0230000000000001,0.665,15,LV,EE
3.448,3.032,3.2550000000000003,16,BE,NL
2.5980000000000003,1.456,2.9979999999999998,16,DK,NL
4.2330000000000005,4.205,5.644000000000002,16,DE,NL
2.49,2.5,3.9750000000000005,16,UK,NL
3.6500000000000004,3.6080000000000005,3.8270000000000004,16,LT,NL
2.57,2.154,1.799,16,IE,BE
4.232,3.826,1.848,16,IS,DK
3.359,3.359,3.359,16,NO,DK
5.364999999999999,5.768,5.846000000000001,16,DE,DK
4.608,4.275,3.9169999999999994,16,EE,DK
2.7409999999999997,2.7409999999999997,2.7409999999999997,16,SE,DK
0.665,0.665,0.665,16,RU,DK
2.5500000000000003,2.5500000000000003,2.5500000000000003,16,UA,PL
0.8520000000000001,0.8520000000000001,0.8520000000000001,16,BY,PL
3.0069999999999997,3.3820000000000006,3.5060000000000002,16,DE,PL
1.536,1.536,1.8450000000000002,16,CZ,PL
1.201,1.576,1.215,16,LT,PL
3.8270000000000004,3.8270000000000004,5.602000000000001,16,CZ,DE
2.386,2.38,3.833,16,LU,DE
4.289000000000001,4.295,5.692,16,CH,DE
3.468,3.468,2.356,16,CY,DE
2.5660000000000003,2.5660000000000003,2.272,16,IL,DE
12.093000000000002,12.093000000000002,6.723,16,AT,DE
2.276,2.276,2.276,16,RU,DE
3.535,3.535,6.401,16,SK,CZ
1.499,1.493,2.9459999999999997,16,FR,LU
2.041,2.041,3.2800000000000002,16,CH,FR
2.1460000000000004,1.398,0.9950000000000001,16,ES,FR
2.238,2.238,3.6550000000000002,16,UK,FR
2.516,2.516,5.741999999999998,16,IT,CH
0.721,0.727,0.727,16,ES,CH
2.466,2.466,1.744,16,ES,IT
1.7689999999999997,1.7689999999999997,1.7689999999999997,16,MT,IT
4.1419999999999995,3.832,2.481,16,AT,IT
2.2529999999999997,2.5629999999999997,3.034,16,GR,IT
1.9529999999999998,1.9529999999999998,1.9529999999999998,16,RO,MD
2.251,2.251,1.7870000000000001,16,HU,BG
1.324,1.324,1.324,16,MK,BG
0.445,0.445,2.056,16,RO,BG
2.378,2.378,2.378,16,TR,BG
4.435,4.435,5.0040000000000004,16,GR,BG
0.345,0.345,0.345,16,TR,RO
2.862,2.862,1.251,16,HU,RO
2.1830000000000003,2.4930000000000003,1.971,16,AT,GR
1.879,1.879,0.001,16,UK,CY
1.127,1.127,0.001,16,LT,IL
1.509,1.509,1.509,16,HR,ME
1.488,1.488,1.488,16,RS,HU
1.4609999999999999,1.4609999999999999,1.8719999999999999,16,HR,HU
5.460999999999999,5.460999999999999,5.303,16,SK,HU
4.287000000000001,4.287000000000001,1.263,16,AT,SK
0.977,0.977,0.6579999999999999,16,ES,PT
2.406,2.406,2.087,16,UK,PT
2.6350000000000002,2.6350000000000002,2.224,16,SL,HR
4.562,4.562,4.151000000000001,16,AT,SL
1.491,1.824,2.1820000000000004,16,LV,LT
1.573,1.979,0.001,16,UK,IS
3.2880000000000003,2.8720000000000003,2.649,16,UK,IE
0.001,0.001,0.001,16,SE,NO
0.6930000000000001,0.6930000000000001,0.6930000000000001,16,FI,SE
1.356,1.0230000000000001,0.665,16,LV,EE
3.811,3.395,3.6180000000000003,17,BE,NL
2.5980000000000003,1.456,2.9979999999999998,17,DK,NL
4.2330000000000005,4.205,6.015000000000002,17,DE,NL
2.49,2.5,3.9750000000000005,17,UK,NL
3.6500000000000004,3.6080000000000005,4.198,17,LT,NL
2.57,2.154,1.799,17,IE,BE
4.232,3.826,1.848,17,IS,DK
3.359,3.359,3.359,17,NO,DK
5.364999999999999,5.768,5.846000000000001,17,DE,DK
4.608,4.275,3.9169999999999994,17,EE,DK
2.7409999999999997,2.7409999999999997,2.7409999999999997,17,SE,DK
0.665,0.665,0.665,17,RU,DK
2.8720000000000003,2.8720000000000003,2.8720000000000003,17,UA,PL
0.8520000000000001,0.8520000000000001,0.8520000000000001,17,BY,PL
3.3289999999999997,3.7040000000000006,3.8280000000000003,17,DE,PL
1.536,1.536,1.8450000000000002,17,CZ,PL
1.201,1.576,1.215,17,LT,PL
3.8270000000000004,3.8270000000000004,5.602000000000001,17,CZ,DE
2.708,2.38,3.833,17,LU,DE
4.289000000000001,4.617,6.014,17,CH,DE
3.468,3.468,2.356,17,CY,DE
2.9370000000000003,2.9370000000000003,2.272,17,IL,DE
12.464000000000002,12.464000000000002,7.093999999999999,17,AT,DE
2.276,2.276,2.276,17,RU,DE
3.535,3.535,6.401,17,SK,CZ
1.8210000000000002,1.493,2.9459999999999997,17,FR,LU
2.041,2.041,3.2800000000000002,17,CH,FR
2.4680000000000004,1.398,0.9950000000000001,17,ES,FR
2.238,2.238,3.6550000000000002,17,UK,FR
2.516,2.516,5.741999999999998,17,IT,CH
0.721,1.049,1.049,17,ES,CH
2.466,2.466,1.744,17,ES,IT
2.1279999999999997,2.1279999999999997,2.1279999999999997,17,MT,IT
4.5009999999999994,4.191,2.84,17,AT,IT
2.2529999999999997,2.5629999999999997,3.034,17,GR,IT
1.9529999999999998,1.9529999999999998,1.9529999999999998,17,RO,MD
2.251,2.251,1.7870000000000001,17,HU,BG
1.324,1.324,1.324,17,MK,BG
0.445,0.445,2.056,17,RO,BG
2.378,2.378,2.378,17,TR,BG
4.435,4.435,5.0040000000000004,17,GR,BG
0.345,0.345,0.345,17,TR,RO
2.862,2.862,1.251,17,HU,RO
2.1830000000000003,2.4930000000000003,1.971,17,AT,GR
1.879,1.879,0.001,17,UK,CY
1.498,1.498,0.001,17,LT,IL
1.509,1.509,1.509,17,HR,ME
1.488,1.488,1.488,17,RS,HU
1.4609999999999999,1.4609999999999999,1.8719999999999999,17,HR,HU
5.460999999999999,5.460999999999999,5.303,17,SK,HU
4.287000000000001,4.287000000000001,1.263,17,AT,SK
0.977,0.977,0.6579999999999999,17,ES,PT
2.406,2.406,2.087,17,UK,PT
2.994,2.994,2.583,17,SL,HR
5.292,5.292,4.881,17,AT,SL
1.491,1.824,2.1820000000000004,17,LV,LT
1.573,1.979,0.001,17,UK,IS
3.2880000000000003,2.8720000000000003,2.649,17,UK,IE
0.306,0.306,0.306,17,SE,NO
0.6930000000000001,0.6930000000000001,0.6930000000000001,17,FI,SE
1.356,1.0230000000000001,0.665,17,LV,EE
4.181,3.765,4.343,18,BE,NL
2.947,1.805,3.7889999999999997,18,DK,NL
5.038,5.01,7.1750000000000025,18,DE,NL
2.49,2.5,4.417000000000001,18,UK,NL
3.9990000000000006,3.9570000000000007,4.547000000000001,18,LT,NL
2.57,2.154,2.154,18,IE,BE
5.058000000000001,4.652,2.232,18,IS,DK
3.359,3.359,3.359,18,NO,DK
5.749,6.152,6.230000000000001,18,DE,DK
4.608,4.275,3.9169999999999994,18,EE,DK
3.532,3.532,3.532,18,SE,DK
0.665,0.665,0.665,18,RU,DK
2.8720000000000003,2.8720000000000003,2.8720000000000003,18,UA,PL
0.8520000000000001,0.8520000000000001,0.8520000000000001,18,BY,PL
3.3289999999999997,3.7040000000000006,3.8280000000000003,18,DE,PL
1.536,1.536,1.8450000000000002,18,CZ,PL
1.201,1.576,1.215,18,LT,PL
4.617,4.182,6.312000000000001,18,CZ,DE
3.063,2.735,4.188000000000001,18,LU,DE
4.289000000000001,4.617,6.014,18,CH,DE
3.823,3.823,2.356,18,CY,DE
3.321,3.321,2.6559999999999997,18,IL,DE
13.189000000000002,13.624000000000002,7.898999999999999,18,AT,DE
2.276,2.276,2.276,18,RU,DE
4.325,3.89,7.111000000000001,18,SK,CZ
1.8210000000000002,1.493,2.9459999999999997,18,FR,LU
2.041,2.041,3.2800000000000002,18,CH,FR
2.4680000000000004,1.398,0.9950000000000001,18,ES,FR
2.238,2.238,3.6550000000000002,18,UK,FR
2.857,2.857,6.082999999999998,18,IT,CH
0.721,1.049,1.049,18,ES,CH
2.466,2.466,1.744,18,ES,IT
2.5489999999999995,2.5489999999999995,2.5489999999999995,18,MT,IT
4.5009999999999994,4.191,2.84,18,AT,IT
3.0149999999999997,3.3249999999999997,3.796,18,GR,IT
1.9529999999999998,1.9529999999999998,1.9529999999999998,18,RO,MD
2.686,2.251,1.7870000000000001,18,HU,BG
2.1,2.1,2.1,18,MK,BG
0.445,0.445,2.056,18,RO,BG
2.378,2.378,2.378,18,TR,BG
4.776,5.210999999999999,5.78,18,GR,BG
0.345,0.345,0.345,18,TR,RO
2.862,2.862,1.251,18,HU,RO
2.5530000000000004,3.2980000000000005,2.7760000000000002,18,AT,GR
2.234,2.234,0.001,18,UK,CY
1.498,1.498,0.001,18,LT,IL
1.509,1.509,1.509,18,HR,ME
2.198,2.198,2.198,18,RS,HU
1.4609999999999999,1.4609999999999999,1.8719999999999999,18,HR,HU
6.605999999999999,6.170999999999999,6.013,18,SK,HU
4.642000000000001,4.642000000000001,1.263,18,AT,SK
0.977,0.977,0.6579999999999999,18,ES,PT
2.406,2.406,2.087,18,UK,PT
2.994,2.994,2.583,18,SL,HR
5.292,5.292,4.881,18,AT,SL
1.491,1.824,2.1820000000000004,18,LV,LT
2.015,2.4210000000000003,0.001,18,UK,IS
3.6430000000000002,3.2270000000000003,2.649,18,UK,IE
0.306,0.306,0.306,18,SE,NO
1.042,1.042,1.042,18,FI,SE
1.356,1.0230000000000001,0.665,18,LV,EE
4.181,3.765,4.343,19,BE,NL
2.947,2.19,3.7889999999999997,19,DK,NL
5.656,6.012999999999999,7.793000000000002,19,DE,NL
2.49,2.5,4.417000000000001,19,UK,NL
3.9990000000000006,3.9570000000000007,4.547000000000001,19,LT,NL
2.57,2.154,2.154,19,IE,BE
5.058000000000001,4.652,2.232,19,IS,DK
3.359,3.359,3.359,19,NO,DK
6.491,6.509,6.972000000000001,19,DE,DK
4.608,4.275,3.9169999999999994,19,EE,DK
3.532,3.532,3.532,19,SE,DK
0.665,0.665,0.665,19,RU,DK
2.8720000000000003,2.8720000000000003,2.8720000000000003,19,UA,PL
0.8520000000000001,0.8520000000000001,0.8520000000000001,19,BY,PL
4.039,4.414000000000001,4.538,19,DE,PL
1.536,1.536,2.232,19,CZ,PL
1.201,1.576,1.602,19,LT,PL
5.057,4.622000000000001,6.312000000000001,19,CZ,DE
3.063,2.735,4.513000000000001,19,LU,DE
5.291000000000001,5.619000000000001,6.691000000000001,19,CH,DE
3.823,3.823,2.356,19,CY,DE
4.148,4.148,3.0959999999999996,19,IL,DE
14.194000000000003,14.629000000000003,8.956999999999999,19,AT,DE
2.276,2.276,2.276,19,RU,DE
4.765000000000001,4.33,7.498000000000001,19,SK,CZ
1.8210000000000002,1.493,3.271,19,FR,LU
2.366,2.366,3.2800000000000002,19,CH,FR
2.4680000000000004,1.398,0.9950000000000001,19,ES,FR
2.238,2.238,3.6550000000000002,19,UK,FR
2.857,2.857,6.082999999999998,19,IT,CH
