ciclo,origem,destino,Cultural,SPF,Genético
10,DK,SE,3.182,3.182,3.182
10,DK,RU,0.646,0.342,0.646
10,PL,UA,1.633,1.633,1.633
10,PL,BY,1.876,1.876,1.876
10,PL,DE,4.258000000000001,4.678000000000001,4.258000000000001
10,PL,CZ,1.058,1.7660000000000002,1.058
10,PL,LT,1.868,1.4680000000000002,1.868
10,DE,CZ,1.427,2.3840000000000003,1.427
10,DE,LU,2.022,2.6809999999999996,2.022
10,DE,CH,1.477,3.545000000000001,1.477
10,DE,CY,2.5,1.7690000000000001,2.151
10,DE,IL,0.7969999999999999,1.516,0.7969999999999999
10,DE,AT,7.793,6.047,7.793
10,DE,RU,0.616,0.9199999999999999,0.616
10,CZ,SK,2.2,3.8649999999999998,2.2
10,LU,FR,0.001,0.66,0.001
10,FR,CH,1.181,0.736,1.181
10,FR,ES,1.062,0.599,1.062
10,FR,UK,1.269,1.02,1.269
10,CH,IT,1.969,2.7969999999999997,1.969
10,CH,ES,0.432,1.085,0.432
10,IT,ES,1.454,0.707,1.454
10,IT,MT,0.627,0.627,0.627
10,IT,AT,2.0749999999999997,0.001,2.0749999999999997
10,IT,GR,1.874,1.341,1.874
10,MD,RO,1.851,1.851,1.851
10,BG,HU,0.331,0.331,0.331
10,BG,MK,1.5210000000000001,1.5210000000000001,1.5210000000000001
10,BG,RO,1.4040000000000001,2.1350000000000002,1.4040000000000001
10,BG,TR,0.737,0.737,0.737
10,BG,GR,2.5210000000000004,3.2520000000000002,2.5210000000000004
10,RO,TR,0.001,0.001,0.001
10,RO,HU,1.0299999999999998,0.299,1.0299999999999998
10,GR,AT,1.089,2.353,1.089
10,CY,UK,0.732,0.001,0.383
10,IL,LT,0.72,0.001,0.72
10,ME,HR,1.7630000000000001,1.7630000000000001,1.7630000000000001
10,HU,RS,0.788,0.788,0.788
10,HU,HR,0.43,1.1380000000000001,0.43
10,HU,SK,3.618,3.595,3.618
10,SK,AT,1.9939999999999998,0.306,1.9939999999999998
10,PT,ES,0.285,0.6539999999999999,0.285
10,PT,UK,0.938,0.001,0.938
10,HR,SL,2.927,2.2190000000000003,2.927
10,SL,AT,4.763999999999999,4.056,4.763999999999999
10,LT,LV,0.764,1.163,0.764
10,IS,UK,0.687,0.001,0.687
10,IE,UK,2.297,0.7150000000000001,2.601
10,NO,SE,0.001,0.001,0.001
10,SE,FI,2.1430000000000002,2.1430000000000002,2.1430000000000002
10,EE,LV,0.4,0.001,0.4
11,NL,BE,1.7870000000000001,3.3689999999999998,2.091
11,NL,DK,1.019,1.401,1.408
11,NL,DE,4.981,6.643999999999998,4.941
11,NL,UK,2.069,1.68,2.114
11,NL,LT,1.726,1.048,1.726
11,BE,IE,0.681,1.641,0.9849999999999999
11,DK,IS,0.324,0.364,0.324
11,DK,NO,1.381,1.381,1.381
11,DK,DE,6.041000000000001,5.642,6.430000000000001
11,DK,EE,1.7720000000000002,1.3730000000000002,1.7720000000000002
11,DK,SE,3.182,3.182,3.182
11,DK,RU,1.022,0.718,1.022
11,PL,UA,2.3120000000000003,2.3120000000000003,2.3120000000000003
11,PL,BY,2.251,2.251,2.251
11,PL,DE,4.258000000000001,4.678000000000001,4.258000000000001
11,PL,CZ,1.362,2.0700000000000003,1.362
11,PL,LT,1.868,1.4680000000000002,1.868
11,DE,CZ,1.427,2.3840000000000003,1.427
11,DE,LU,2.022,2.6809999999999996,2.022
11,DE,CH,2.229,4.297000000000001,2.229
11,DE,CY,2.5,1.7690000000000001,2.151
11,DE,IL,0.7969999999999999,1.516,0.7969999999999999
11,DE,AT,8.492,6.7459999999999996,8.492
11,DE,RU,0.616,0.9199999999999999,0.616
11,CZ,SK,2.504,4.169,2.504
11,LU,FR,0.001,0.66,0.001
11,FR,CH,1.181,0.736,1.181
11,FR,ES,1.062,0.599,1.062
11,FR,UK,1.269,1.02,1.269
11,CH,IT,1.969,2.7969999999999997,1.969
11,CH,ES,0.845,1.498,0.845
11,IT,ES,1.454,0.707,1.454
11,IT,MT,0.627,0.627,0.627
11,IT,AT,2.0749999999999997,0.001,2.0749999999999997
11,IT,GR,1.874,1.341,1.874
11,MD,RO,2.215,2.215,2.215
11,BG,HU,0.635,0.635,0.635
11,BG,MK,1.5210000000000001,1.5210000000000001,1.5210000000000001
11,BG,RO,1.758,2.4890000000000003,1.758
11,BG,TR,0.737,0.737,0.737
11,BG,GR,3.2200000000000006,3.9510000000000005,3.2200000000000006
11,RO,TR,0.001,0.001,0.001
11,RO,HU,1.3939999999999997,0.663,1.3939999999999997
11,GR,AT,1.788,3.0520000000000005,1.788
11,CY,UK,0.732,0.001,0.383
11,IL,LT,0.72,0.001,0.72
11,ME,HR,1.7630000000000001,1.7630000000000001,1.7630000000000001
11,HU,RS,0.788,0.788,0.788
11,HU,HR,0.43,1.1380000000000001,0.43
11,HU,SK,4.286,4.263,4.286
11,SK,AT,1.9939999999999998,0.306,1.9939999999999998
11,PT,ES,0.285,0.6539999999999999,0.285
11,PT,UK,0.938,0.001,0.938
11,HR,SL,2.927,2.2190000000000003,2.927
11,SL,AT,4.763999999999999,4.056,4.763999999999999
11,LT,LV,0.764,1.163,0.764
11,IS,UK,0.687,0.001,0.687
11,IE,UK,2.297,0.7150000000000001,2.601
11,NO,SE,0.001,0.001,0.001
11,SE,FI,2.1430000000000002,2.1430000000000002,2.1430000000000002
11,EE,LV,0.4,0.001,0.4
12,NL,BE,2.576,4.1579999999999995,2.88
12,NL,DK,1.019,1.401,1.408
12,NL,DE,6.183999999999999,7.846999999999998,6.143999999999999
12,NL,UK,2.069,1.68,2.114
12,NL,LT,1.726,1.048,1.726
12,BE,IE,1.106,2.066,1.41
12,DK,IS,0.639,0.679,0.639
12,DK,NO,1.691,1.691,1.691
12,DK,DE,6.9700000000000015,6.571000000000001,7.359000000000001
12,DK,EE,1.7720000000000002,1.3730000000000002,1.7720000000000002
12,DK,SE,3.4859999999999998,3.4859999999999998,3.4859999999999998
12,DK,RU,1.022,0.718,1.022
12,PL,UA,2.3120000000000003,2.3120000000000003,2.3120000000000003
12,PL,BY,2.251,2.251,2.251
12,PL,DE,4.258000000000001,4.678000000000001,4.258000000000001
12,PL,CZ,1.362,2.0700000000000003,1.362
12,PL,LT,1.868,1.4680000000000002,1.868
12,DE,CZ,1.731,3.291,1.731
12,DE,LU,2.436,3.0949999999999998,2.436
12,DE,CH,2.593,4.6610000000000005,2.593
12,DE,CY,2.788,2.057,2.4389999999999996
12,DE,IL,0.7969999999999999,1.516,0.7969999999999999
12,DE,AT,9.405000000000001,7.055999999999999,9.405000000000001
12,DE,RU,0.616,0.9199999999999999,0.616
12,CZ,SK,2.504,4.772,2.504
12,LU,FR,0.001,0.66,0.001
12,FR,CH,1.181,0.736,1.181
12,FR,ES,1.062,0.599,1.062
12,FR,UK,1.269,1.02,1.269
12,CH,IT,2.318,3.146,2.318
12,CH,ES,0.845,1.498,0.845
12,IT,ES,1.805,1.0579999999999998,1.805
12,IT,MT,0.627,0.627,0.627
12,IT,AT,2.0749999999999997,0.001,2.0749999999999997
12,IT,GR,2.574,2.041,2.574
12,MD,RO,3.225,3.225,3.225
12,BG,HU,0.9319999999999999,0.9319999999999999,0.9319999999999999
12,BG,MK,1.5210000000000001,1.5210000000000001,1.5210000000000001
12,BG,RO,2.458,3.499,2.458
12,BG,TR,0.737,0.737,0.737
12,BG,GR,3.920000000000001,4.961,3.920000000000001
12,RO,TR,0.001,0.001,0.001
12,RO,HU,1.7039999999999997,0.663,1.7039999999999997
12,GR,AT,1.788,3.3620000000000005,1.788
12,CY,UK,0.732,0.001,0.383
12,IL,LT,0.72,0.001,0.72
12,ME,HR,1.7630000000000001,1.7630000000000001,1.7630000000000001
12,HU,RS,1.103,1.103,1.103
12,HU,HR,0.43,1.1380000000000001,0.43
12,HU,SK,5.207999999999999,4.875,5.207999999999999
12,SK,AT,2.9069999999999996,0.306,2.9069999999999996
12,PT,ES,0.285,0.6539999999999999,0.285
12,PT,UK,0.938,0.001,0.938
12,HR,SL,2.927,2.2190000000000003,2.927
12,SL,AT,4.763999999999999,4.056,4.763999999999999
12,LT,LV,0.764,1.163,0.764
12,IS,UK,0.687,0.001,0.687
12,IE,UK,2.297,0.7150000000000001,2.601
12,NO,SE,0.001,0.001,0.001
12,SE,FI,2.447,2.447,2.447
12,EE,LV,0.4,0.001,0.4
13,NL,BE,2.576,4.592999999999999,2.88
13,NL,DK,1.019,1.401,1.408
13,NL,DE,6.618999999999999,8.281999999999998,6.578999999999999
13,NL,UK,2.504,1.68,2.549
13,NL,LT,1.726,1.048,1.726
13,BE,IE,1.106,2.501,1.41
13,DK,IS,0.639,0.679,0.639
13,DK,NO,2.525,2.525,2.525
13,DK,DE,7.804000000000001,7.405,8.193000000000001
13,DK,EE,1.7720000000000002,1.3730000000000002,1.7720000000000002
13,DK,SE,3.4859999999999998,3.4859999999999998,3.4859999999999998
13,DK,RU,1.022,0.718,1.022
13,PL,UA,2.3120000000000003,2.3120000000000003,2.3120000000000003
13,PL,BY,2.673,2.673,2.673
13,PL,DE,4.680000000000001,5.1000000000000005,4.680000000000001
13,PL,CZ,1.6600000000000001,2.3680000000000003,1.6600000000000001
13,PL,LT,2.166,1.7660000000000002,2.166
13,DE,CZ,2.083,3.643,2.083
13,DE,LU,2.436,3.0949999999999998,2.436
13,DE,CH,2.593,4.6610000000000005,2.593
13,DE,CY,3.1999999999999997,2.469,2.8509999999999995
13,DE,IL,1.149,1.8679999999999999,1.149
13,DE,AT,10.270000000000001,7.9209999999999985,10.270000000000001
13,DE,RU,0.616,0.9199999999999999,0.616
13,CZ,SK,3.154,5.422000000000001,3.154
13,LU,FR,0.001,0.66,0.001
13,FR,CH,1.181,0.736,1.181
13,FR,ES,1.062,0.599,1.062
13,FR,UK,1.269,1.02,1.269
13,CH,IT,2.318,3.146,2.318
13,CH,ES,0.845,1.498,0.845
13,IT,ES,1.805,1.0579999999999998,1.805
13,IT,MT,0.627,0.627,0.627
13,IT,AT,2.0749999999999997,0.001,2.0749999999999997
13,IT,GR,2.574,2.041,2.574
13,MD,RO,3.225,3.225,3.225
13,BG,HU,0.9319999999999999,0.9319999999999999,0.9319999999999999
13,BG,MK,1.5210000000000001,1.5210000000000001,1.5210000000000001
13,BG,RO,2.458,3.499,2.458
13,BG,TR,0.737,0.737,0.737
13,BG,GR,3.920000000000001,4.961,3.920000000000001
13,RO,TR,0.001,0.001,0.001
13,RO,HU,1.7039999999999997,0.663,1.7039999999999997
13,GR,AT,1.788,3.3620000000000005,1.788
13,CY,UK,0.732,0.001,0.383
13,IL,LT,0.72,0.001,0.72
13,ME,HR,1.7630000000000001,1.7630000000000001,1.7630000000000001
13,HU,RS,1.401,1.401,1.401
13,HU,HR,0.794,1.5020000000000002,0.794
13,HU,SK,5.858,5.525,5.858
13,SK,AT,2.9069999999999996,0.306,2.9069999999999996
13,PT,ES,0.285,0.6539999999999999,0.285
13,PT,UK,0.938,0.001,0.938
13,HR,SL,3.7920000000000003,3.0840000000000005,3.7920000000000003
13,SL,AT,5.628999999999999,4.920999999999999,5.628999999999999
13,LT,LV,1.154,1.553,1.154
13,IS,UK,0.687,0.001,0.687
13,IE,UK,2.732,0.7150000000000001,3.036
13,NO,SE,0.001,0.001,0.001
13,SE,FI,2.447,2.447,2.447
13,EE,LV,0.4,0.001,0.4
14,NL,BE,2.576,4.894999999999999,2.88
14,NL,DK,1.019,1.401,1.408
14,NL,DE,7.051999999999999,9.016999999999998,7.011999999999999
14,NL,UK,2.504,1.68,2.549
14,NL,LT,2.159,1.481,2.159
14,BE,IE,1.106,2.803,1.41
14,DK,IS,0.639,0.679,0.639
14,DK,NO,2.525,2.525,2.525
14,DK,DE,8.489000000000003,8.09,8.878000000000002
14,DK,EE,1.7720000000000002,1.3730000000000002,1.7720000000000002
14,DK,SE,4.171,4.171,4.171
14,DK,RU,1.022,0.718,1.022
14,PL,UA,2.3120000000000003,2.3120000000000003,2.3120000000000003
14,PL,BY,2.673,2.673,2.673
14,PL,DE,4.9830000000000005,5.4030000000000005,4.9830000000000005
14,PL,CZ,1.6600000000000001,2.3680000000000003,1.6600000000000001
14,PL,LT,2.166,1.7660000000000002,2.166
14,DE,CZ,2.083,3.643,2.083
14,DE,LU,2.436,3.0949999999999998,2.436
14,DE,CH,2.999,5.067,2.999
14,DE,CY,3.502,2.469,3.1529999999999996
14,DE,IL,1.846,2.565,1.846
14,DE,AT,11.376000000000001,9.026999999999997,11.376000000000001
14,DE,RU,0.616,0.9199999999999999,0.616
14,CZ,SK,3.154,5.422000000000001,3.154
14,LU,FR,0.001,0.66,0.001
14,FR,CH,1.181,0.736,1.181
14,FR,ES,1.062,0.599,1.062
14,FR,UK,1.269,1.02,1.269
14,CH,IT,2.724,3.552,2.724
14,CH,ES,0.845,1.498,0.845
14,IT,ES,2.233,1.4859999999999998,2.233
14,IT,MT,1.4609999999999999,1.4609999999999999,1.4609999999999999
14,IT,AT,2.0749999999999997,0.001,2.0749999999999997
14,IT,GR,2.574,2.041,2.574
14,MD,RO,3.908,3.908,3.908
14,BG,HU,0.9319999999999999,0.9319999999999999,0.9319999999999999
14,BG,MK,1.5210000000000001,1.5210000000000001,1.5210000000000001
14,BG,RO,2.458,3.79,2.458
14,BG,TR,0.737,0.737,0.737
14,BG,GR,3.920000000000001,5.252000000000001,3.920000000000001
14,RO,TR,0.001,0.001,0.001
14,RO,HU,2.3869999999999996,1.0550000000000002,2.3869999999999996
14,GR,AT,1.788,3.6530000000000005,1.788
14,CY,UK,1.034,0.001,0.685
14,IL,LT,1.023,0.304,1.023
14,ME,HR,1.7630000000000001,1.7630000000000001,1.7630000000000001
14,HU,RS,1.401,1.401,1.401
14,HU,HR,1.186,1.8940000000000001,1.186
14,HU,SK,6.149,5.525,6.149
14,SK,AT,3.1979999999999995,0.306,3.1979999999999995
14,PT,ES,0.713,1.0819999999999999,0.713
14,PT,UK,0.938,0.001,0.938
14,HR,SL,4.184,3.4760000000000004,4.184
14,SL,AT,5.628999999999999,4.920999999999999,5.628999999999999
14,LT,LV,1.4569999999999999,1.8559999999999999,1.4569999999999999
14,IS,UK,0.687,0.001,0.687
14,IE,UK,3.0340000000000003,0.7150000000000001,3.338
14,NO,SE,0.001,0.001,0.001
14,SE,FI,2.829,2.829,2.829
14,EE,LV,0.4,0.001,0.4
15,NL,BE,2.576,4.894999999999999,2.88
15,NL,DK,1.019,1.401,1.408
15,NL,DE,7.051999999999999,9.016999999999998,7.011999999999999
15,NL,UK,2.504,1.68,2.549
15,NL,LT,2.159,1.481,2.159
15,BE,IE,1.106,2.803,1.41
15,DK,IS,0.639,0.679,0.639
15,DK,NO,2.525,2.525,2.525
15,DK,DE,8.820000000000002,8.421,9.209000000000001
15,DK,EE,2.103,1.7040000000000002,2.103
15,DK,SE,4.171,4.171,4.171
15,DK,RU,1.022,0.718,1.022
15,PL,UA,2.3120000000000003,2.3120000000000003,2.3120000000000003
15,PL,BY,2.673,2.673,2.673
15,PL,DE,4.9830000000000005,5.4030000000000005,4.9830000000000005
15,PL,CZ,1.6600000000000001,2.3680000000000003,1.6600000000000001
15,PL,LT,2.166,1.7660000000000002,2.166
15,DE,CZ,2.083,3.643,2.083
15,DE,LU,2.436,3.0949999999999998,2.436
15,DE,CH,2.999,5.067,2.999
15,DE,CY,3.502,2.469,3.1529999999999996
15,DE,IL,1.846,2.565,1.846
15,DE,AT,12.632,10.282999999999996,12.632
15,DE,RU,1.2449999999999999,1.549,1.2449999999999999
15,CZ,SK,3.154,5.422000000000001,3.154
15,LU,FR,0.001,0.66,0.001
15,FR,CH,1.181,0.736,1.181
15,FR,ES,1.062,0.599,1.062
15,FR,UK,1.269,1.02,1.269
15,CH,IT,3.0730000000000004,3.901,3.0730000000000004
15,CH,ES,0.845,1.498,0.845
15,IT,ES,2.233,1.4859999999999998,2.233
15,IT,MT,1.4609999999999999,1.4609999999999999,1.4609999999999999
15,IT,AT,2.0749999999999997,0.001,2.0749999999999997
15,IT,GR,2.574,2.041,2.574
15,MD,RO,3.908,3.908,3.908
15,BG,HU,1.278,1.278,1.278
15,BG,MK,2.1420000000000003,2.1420000000000003,2.1420000000000003
15,BG,RO,2.458,3.79,2.458
15,BG,TR,1.4140000000000001,1.4140000000000001,1.4140000000000001
15,BG,GR,4.872000000000002,6.2040000000000015,4.872000000000002
15,RO,TR,0.001,0.001,0.001
15,RO,HU,2.3869999999999996,1.0550000000000002,2.3869999999999996
15,GR,AT,2.74,4.605,2.74
15,CY,UK,1.034,0.001,0.685
15,IL,LT,1.023,0.304,1.023
15,ME,HR,1.7630000000000001,1.7630000000000001,1.7630000000000001
15,HU,RS,1.7469999999999999,1.7469999999999999,1.7469999999999999
15,HU,HR,1.186,1.8940000000000001,1.186
15,HU,SK,6.149,5.525,6.149
15,SK,AT,3.1979999999999995,0.306,3.1979999999999995
15,PT,ES,0.713,1.0819999999999999,0.713
15,PT,UK,0.938,0.001,0.938
15,HR,SL,4.488,3.7800000000000002,4.488
15,SL,AT,5.932999999999999,5.225,5.932999999999999
15,LT,LV,1.4569999999999999,1.8559999999999999,1.4569999999999999
15,IS,UK,0.687,0.001,0.687
15,IE,UK,3.0340000000000003,0.7150000000000001,3.338
15,NO,SE,0.001,0.001,0.001
15,SE,FI,2.829,2.829,2.829
15,EE,LV,0.4,0.001,0.4
16,NL,BE,2.576,4.894999999999999,2.88
16,NL,DK,1.019,1.401,1.408
16,NL,DE,7.051999999999999,9.827999999999998,7.011999999999999
16,NL,UK,2.868,2.491,2.913
16,NL,LT,2.5229999999999997,1.481,2.5229999999999997
16,BE,IE,1.106,2.803,1.41
16,DK,IS,0.639,0.679,0.639
16,DK,NO,2.525,2.525,2.525
16,DK,DE,8.820000000000002,8.421,9.209000000000001
16,DK,EE,2.103,1.7040000000000002,2.103
16,DK,SE,4.171,4.171,4.171
16,DK,RU,1.022,0.718,1.022
16,PL,UA,2.3120000000000003,2.3120000000000003,2.3120000000000003
16,PL,BY,2.673,2.673,2.673
16,PL,DE,4.9830000000000005,5.4030000000000005,4.9830000000000005
16,PL,CZ,2.072,2.7800000000000002,2.072
16,PL,LT,2.166,1.7660000000000002,2.166
16,DE,CZ,2.083,4.09,2.083
16,DE,LU,2.436,3.0949999999999998,2.436
16,DE,CH,2.999,5.454000000000001,2.999
16,DE,CY,3.949,2.856,3.5999999999999996
16,DE,IL,1.846,2.929,1.846
16,DE,AT,13.078999999999999,10.282999999999996,13.078999999999999
16,DE,RU,1.2449999999999999,1.549,1.2449999999999999
16,CZ,SK,3.566,6.281000000000001,3.566
16,LU,FR,0.001,0.66,0.001
16,FR,CH,1.181,1.176,1.181
16,FR,ES,1.502,0.599,1.502
16,FR,UK,1.7089999999999999,1.46,1.7089999999999999
16,CH,IT,3.0730000000000004,4.341,3.0730000000000004
16,CH,ES,0.845,1.885,0.845
16,IT,ES,2.673,1.4859999999999998,2.673
16,IT,MT,1.4609999999999999,1.4609999999999999,1.4609999999999999
16,IT,AT,2.0749999999999997,0.001,2.0749999999999997
16,IT,GR,3.014,2.481,3.014
16,MD,RO,4.760000000000001,4.760000000000001,4.760000000000001
16,BG,HU,1.617,1.617,1.617
16,BG,MK,2.1420000000000003,2.1420000000000003,2.1420000000000003
16,BG,RO,2.898,4.23,2.898
16,BG,TR,1.7530000000000001,1.7530000000000001,1.7530000000000001
16,BG,GR,5.312000000000002,6.644000000000002,5.312000000000002
16,RO,TR,0.001,0.001,0.001
16,RO,HU,2.7989999999999995,1.467,2.7989999999999995
16,GR,AT,2.74,4.605,2.74
16,CY,UK,1.868,0.001,1.5190000000000001
16,IL,LT,1.387,0.304,1.387
16,ME,HR,2.152,2.152,2.152
16,HU,RS,2.194,2.194,2.194
16,HU,HR,1.575,2.2830000000000004,1.575
16,HU,SK,7.736000000000001,7.112000000000001,7.736000000000001
16,SK,AT,3.6449999999999996,0.306,3.6449999999999996
16,PT,ES,1.1,1.0819999999999999,1.1
16,PT,UK,1.325,0.001,1.325
16,HR,SL,4.488,3.7800000000000002,4.488
16,SL,AT,5.932999999999999,5.225,5.932999999999999
16,LT,LV,1.4569999999999999,1.8559999999999999,1.4569999999999999
16,IS,UK,0.687,0.001,0.687
16,IE,UK,3.0340000000000003,0.7150000000000001,3.338
16,NO,SE,0.001,0.001,0.001
16,SE,FI,2.829,2.829,2.829
16,EE,LV,0.4,0.001,0.4
17,NL,BE,2.576,4.894999999999999,2.88
17,NL,DK,1.019,1.401,1.408
17,NL,DE,7.051999999999999,9.827999999999998,7.011999999999999
17,NL,UK,2.868,2.491,2.913
17,NL,LT,2.5229999999999997,1.481,2.5229999999999997
17,BE,IE,1.106,2.803,1.41
17,DK,IS,0.935,0.9750000000000001,0.935
17,DK,NO,2.525,2.525,2.525
17,DK,DE,9.561000000000002,9.161999999999999,9.950000000000001
17,DK,EE,2.548,2.149,2.548
17,DK,SE,4.171,4.171,4.171
17,DK,RU,1.022,0.718,1.022
17,PL,UA,2.3120000000000003,2.3120000000000003,2.3120000000000003
17,PL,BY,2.673,2.673,2.673
17,PL,DE,4.9830000000000005,5.4030000000000005,4.9830000000000005
17,PL,CZ,2.072,2.7800000000000002,2.072
17,PL,LT,2.166,1.7660000000000002,2.166
17,DE,CZ,2.083,4.09,2.083
17,DE,LU,2.716,3.819,2.716
17,DE,CH,2.999,5.898000000000001,2.999
17,DE,CY,3.949,2.856,3.5999999999999996
17,DE,IL,1.846,2.929,1.846
17,DE,AT,13.819999999999999,11.023999999999996,13.819999999999999
17,DE,RU,1.2449999999999999,1.549,1.2449999999999999
17,CZ,SK,3.566,6.281000000000001,3.566
17,LU,FR,0.7250000000000001,0.9400000000000001,0.7250000000000001
17,FR,CH,1.625,1.176,1.625
17,FR,ES,1.502,0.599,1.502
17,FR,UK,1.7089999999999999,1.46,1.7089999999999999
17,CH,IT,3.5170000000000003,4.785,3.5170000000000003
17,CH,ES,0.845,1.885,0.845
17,IT,ES,3.039,1.8519999999999999,3.039
17,IT,MT,1.4609999999999999,1.4609999999999999,1.4609999999999999
17,IT,AT,2.735,0.661,2.735
17,IT,GR,3.014,2.481,3.014
17,MD,RO,4.760000000000001,4.760000000000001,4.760000000000001
17,BG,HU,1.617,1.617,1.617
17,BG,MK,2.1420000000000003,2.1420000000000003,2.1420000000000003
17,BG,RO,2.898,4.23,2.898
17,BG,TR,1.7530000000000001,1.7530000000000001,1.7530000000000001
17,BG,GR,5.757000000000002,7.089000000000002,5.757000000000002
17,RO,TR,0.001,0.001,0.001
17,RO,HU,2.7989999999999995,1.467,2.7989999999999995
17,GR,AT,3.481,5.346000000000001,3.481
17,CY,UK,1.868,0.001,1.5190000000000001
17,IL,LT,1.387,0.304,1.387
17,ME,HR,2.5180000000000002,2.5180000000000002,2.5180000000000002
17,HU,RS,2.194,2.194,2.194
17,HU,HR,1.575,2.2830000000000004,1.575
17,HU,SK,7.736000000000001,7.112000000000001,7.736000000000001
17,SK,AT,3.9389999999999996,0.6,3.9389999999999996
17,PT,ES,1.1,1.0819999999999999,1.1
17,PT,UK,1.325,0.001,1.325
17,HR,SL,4.854,4.146,4.854
17,SL,AT,6.298999999999999,5.590999999999999,6.298999999999999
17,LT,LV,1.4569999999999999,1.8559999999999999,1.4569999999999999
17,IS,UK,0.687,0.001,0.687
17,IE,UK,3.0340000000000003,0.7150000000000001,3.338
17,NO,SE,0.001,0.001,0.001
17,SE,FI,2.829,2.829,2.829
17,EE,LV,0.4,0.001,0.4
18,NL,BE,2.576,4.894999999999999,2.88
18,NL,DK,1.019,1.401,1.408
18,NL,DE,7.442999999999999,10.218999999999998,7.402999999999999
18,NL,UK,2.868,2.491,2.913
18,NL,LT,2.5229999999999997,1.481,2.5229999999999997
18,BE,IE,1.106,2.803,1.41
18,DK,IS,0.935,0.9750000000000001,0.935
18,DK,NO,2.525,2.525,2.876
18,DK,DE,10.264000000000003,9.512999999999998,10.653000000000002
18,DK,EE,2.9,2.149,2.9
18,DK,SE,4.522,4.522,4.171
18,DK,RU,1.022,0.718,1.022
18,PL,UA,2.3120000000000003,2.3120000000000003,2.3120000000000003
18,PL,BY,2.673,2.673,2.673
18,PL,DE,4.9830000000000005,5.4030000000000005,4.9830000000000005
18,PL,CZ,2.072,3.132,2.072
18,PL,LT,2.166,2.1180000000000003,2.166
18,DE,CZ,2.083,4.09,2.083
18,DE,LU,2.716,4.212,2.716
18,DE,CH,2.999,5.898000000000001,2.999
18,DE,CY,3.949,2.856,3.5999999999999996
18,DE,IL,1.846,2.929,1.846
18,DE,AT,15.36,12.604999999999997,15.36
18,DE,RU,1.6909999999999998,1.9949999999999999,1.6909999999999998
18,CZ,SK,3.566,6.633000000000001,3.566
18,LU,FR,0.7250000000000001,1.3330000000000002,0.7250000000000001
18,FR,CH,1.625,1.176,1.625
18,FR,ES,1.895,0.599,1.895
18,FR,UK,1.7089999999999999,1.46,1.7089999999999999
18,CH,IT,3.5170000000000003,4.785,3.5170000000000003
18,CH,ES,0.845,1.885,0.845
18,IT,ES,3.4320000000000004,1.8519999999999999,3.4320000000000004
18,IT,MT,1.775,1.775,1.775
18,IT,AT,3.128,0.9750000000000001,3.128
18,IT,GR,3.328,2.481,3.328
18,MD,RO,4.760000000000001,4.760000000000001,4.760000000000001
18,BG,HU,1.931,1.617,1.931
18,BG,MK,2.4610000000000003,2.4610000000000003,2.4610000000000003
18,BG,RO,2.898,4.23,2.898
18,BG,TR,2.072,2.072,2.072
18,BG,GR,6.757000000000002,7.775000000000002,6.757000000000002
18,RO,TR,0.001,0.001,0.001
18,RO,HU,2.7989999999999995,1.467,2.7989999999999995
18,GR,AT,4.6129999999999995,6.478000000000001,4.6129999999999995
18,CY,UK,1.868,0.001,1.5190000000000001
18,IL,LT,1.387,0.304,1.387
18,ME,HR,2.87,2.87,2.87
18,HU,RS,2.194,2.194,2.194
18,HU,HR,1.575,2.6350000000000002,1.575
18,HU,SK,7.736000000000001,7.778000000000001,7.736000000000001
18,SK,AT,3.9389999999999996,0.9139999999999999,3.9389999999999996
18,PT,ES,1.1,1.0819999999999999,1.1
18,PT,UK,1.325,0.001,1.325
18,HR,SL,5.206,4.146,5.206
18,SL,AT,7.043999999999999,5.983999999999999,7.043999999999999
18,LT,LV,1.4569999999999999,2.2079999999999997,1.4569999999999999
18,IS,UK,0.687,0.001,0.687
18,IE,UK,3.0340000000000003,0.7150000000000001,3.338
18,NO,SE,0.001,0.001,0.352
18,SE,FI,2.829,2.829,2.829
18,EE,LV,0.752,0.001,0.752
19,NL,BE,2.576,4.894999999999999,2.88
19,NL,DK,1.019,1.741,1.408
19,NL,DE,7.442999999999999,10.664999999999997,7.402999999999999
19,NL,UK,2.868,2.831,2.913
19,NL,LT,2.5229999999999997,1.927,2.5229999999999997
19,BE,IE,1.106,2.803,1.41
19,DK,IS,1.2750000000000001,0.9750000000000001,1.2750000000000001
19,DK,NO,2.525,2.525,2.876
19,DK,DE,11.478000000000003,10.280999999999999,11.867000000000003
19,DK,EE,3.686,2.489,3.686
19,DK,SE,5.29,5.29,4.939
19,DK,RU,1.022,0.718,1.022
19,PL,UA,2.3120000000000003,2.3120000000000003,2.3120000000000003
19,PL,BY,2.673,2.673,2.673
19,PL,DE,4.9830000000000005,5.4030000000000005,4.9830000000000005
19,PL,CZ,2.072,3.132,2.072
19,PL,LT,2.166,2.1180000000000003,2.166
19,DE,CZ,2.495,4.502,2.495
19,DE,LU,2.716,4.212,2.716
19,DE,CH,3.4450000000000003,6.344,3.4450000000000003
19,DE,CY,3.949,2.856,3.5999999999999996
19,DE,IL,1.846,2.929,1.846
19,DE,AT,15.716,12.960999999999997,15.716
19,DE,RU,1.6909999999999998,1.9949999999999999,1.6909999999999998
19,CZ,SK,3.9779999999999998,7.045000000000001,3.9779999999999998
