ciclo,origem,destino,Cultural,SPF,Genético
9,SNFN,LA03,1.028,1.028,1.028
9,SCRM,SLKC,0.428,0.001,0.428
9,PTLD,STTL,0.9710000000000001,0.337,0.663
9,SLKC,LA03,0.001,0.001,0.333
9,LA03,SNDG,1.712,1.262,1.262
9,LA03,PHNX,1.141,1.203,1.5910000000000002
9,SNDG,PHNX,0.451,0.001,0.001
10,NY54,CMBR,2.439,4.86,2.439
10,NY54,CHCG,3.91,5.53,3.584
10,NY54,PHLA,0.327,0.001,0.001
10,NY54,WASH,0.899,1.374,0.899
10,CMBR,PHLA,2.8600000000000003,0.439,2.8600000000000003
10,CHCG,CLEV,1.17,0.778,0.778
10,CHCG,PHLA,2.886,1.119,3.212
10,CHCG,STLS,3.027,7.225,3.378
10,CHCG,DNVR,2.166,0.444,1.739
10,CHCG,KSCY,2.483,1.24,2.483
10,CHCG,SNFN,2.6530000000000005,2.9560000000000004,2.203
10,CHCG,STTL,2.165,2.035,2.006
10,CHCG,SLKC,1.145,1.914,1.9040000000000001
10,CLEV,NSVL,1.242,1.242,0.826
10,CLEV,STLS,1.2469999999999999,0.855,1.271
10,CLEV,PHLA,0.439,0.439,0.439
10,RLGH,ATLN,0.001,0.001,0.001
10,RLGH,WASH,0.305,0.305,0.305
10,ATLN,WASH,1.7650000000000001,1.9120000000000001,1.7650000000000001
10,ATLN,NSVL,1.159,1.159,0.743
10,ATLN,STLS,0.706,1.6789999999999998,1.4129999999999998
10,ATLN,DLLS,2.073,1.997,1.782
10,ATLN,ORLD,1.896,1.8559999999999999,1.896
10,PHLA,WASH,0.329,0.001,0.329
10,NSVL,STLS,0.001,0.001,0.001
10,NSVL,DLLS,1.236,1.236,1.236
10,STLS,DLLS,0.001,2.834,0.363
10,STLS,KSCY,0.001,0.001,0.001
10,STLS,LA03,1.8920000000000003,1.8920000000000003,1.198
10,NWOR,HSTN,0.001,0.449,0.001
10,NWOR,DLLS,4.46,4.052,4.46
10,NWOR,ORLD,0.751,0.001,0.751
10,HSTN,SNAN,0.69,1.138,1.0739999999999998
10,HSTN,DLLS,1.203,1.203,1.5870000000000002
10,HSTN,ORLD,0.365,0.365,0.365
10,SNAN,PHNX,1.3929999999999998,1.005,1.3929999999999998
10,SNAN,DLLS,4.4030000000000005,4.343,4.019
10,DLLS,DNVR,1.928,1.031,2.326
10,DLLS,KSCY,2.3939999999999997,0.311,1.996
10,DLLS,SNFN,4.51,3.537,4.219
10,DLLS,LA03,0.616,1.004,0.978
10,DNVR,KSCY,0.841,0.001,0.443
10,DNVR,SNFN,0.001,0.001,0.001
10,DNVR,SLKC,1.502,0.633,1.075
10,KSCY,SNFN,0.001,0.001,0.001
10,SNFN,SCRM,2.276,2.703,2.276
10,SNFN,PTLD,1.939,2.573,2.247
10,SNFN,STTL,1.362,0.858,1.213
10,SNFN,SLKC,0.328,0.001,0.328
10,SNFN,LA03,1.476,1.476,1.476
10,SCRM,SLKC,0.428,0.001,0.428
10,PTLD,STTL,0.9710000000000001,0.337,0.663
10,SLKC,LA03,0.001,0.001,0.333
10,LA03,SNDG,2.16,1.71,1.71
10,LA03,PHNX,1.545,1.6070000000000002,1.995
10,SNDG,PHNX,0.451,0.001,0.001
11,NY54,CMBR,2.439,5.206,2.439
11,NY54,CHCG,3.91,5.53,3.584
11,NY54,PHLA,0.327,0.001,0.001
11,NY54,WASH,1.3,2.1210000000000004,1.3
11,CMBR,PHLA,3.2060000000000004,0.439,3.2060000000000004
11,CHCG,CLEV,1.17,0.778,0.778
11,CHCG,PHLA,2.886,1.119,3.212
11,CHCG,STLS,3.027,7.225,3.378
11,CHCG,DNVR,2.166,0.444,1.739
11,CHCG,KSCY,2.483,1.24,2.483
11,CHCG,SNFN,2.6530000000000005,2.9560000000000004,2.203
11,CHCG,STTL,2.165,2.035,2.006
11,CHCG,SLKC,1.145,1.914,1.9040000000000001
11,CLEV,NSVL,1.242,1.242,0.826
11,CLEV,STLS,1.2469999999999999,0.855,1.271
11,CLEV,PHLA,0.439,0.439,0.439
11,RLGH,ATLN,0.001,0.001,0.001
11,RLGH,WASH,0.305,0.305,0.305
11,ATLN,WASH,2.1660000000000004,2.313,2.1660000000000004
11,ATLN,NSVL,1.159,1.159,0.743
11,ATLN,STLS,0.706,1.6789999999999998,1.4129999999999998
11,ATLN,DLLS,2.073,1.997,1.782
11,ATLN,ORLD,2.2969999999999997,2.2569999999999997,2.2969999999999997
11,PHLA,WASH,0.675,0.001,0.675
11,NSVL,STLS,0.001,0.001,0.001
11,NSVL,DLLS,1.236,1.236,1.236
11,STLS,DLLS,0.398,3.231,0.76
11,STLS,KSCY,0.001,0.001,0.001
11,STLS,LA03,1.8920000000000003,1.8920000000000003,1.198
11,NWOR,HSTN,0.001,0.449,0.001
11,NWOR,DLLS,4.764,4.356,4.764
11,NWOR,ORLD,0.751,0.001,0.751
11,HSTN,SNAN,0.69,1.138,1.0739999999999998
11,HSTN,DLLS,1.6,1.6,1.9840000000000002
11,HSTN,ORLD,0.365,0.365,0.365
11,SNAN,PHNX,1.3929999999999998,1.005,1.3929999999999998
11,SNAN,DLLS,4.713,4.653,4.329
11,DLLS,DNVR,1.928,1.031,2.326
11,DLLS,KSCY,2.3939999999999997,0.311,1.996
11,DLLS,SNFN,5.124,4.151,4.833
11,DLLS,LA03,0.616,1.004,0.978
11,DNVR,KSCY,0.841,0.001,0.443
11,DNVR,SNFN,0.001,0.001,0.001
11,DNVR,SLKC,1.502,0.633,1.075
11,KSCY,SNFN,0.001,0.001,0.001
11,SNFN,SCRM,2.8899999999999997,3.3169999999999997,2.8899999999999997
11,SNFN,PTLD,1.939,2.573,2.247
11,SNFN,STTL,1.655,1.151,1.506
11,SNFN,SLKC,0.328,0.001,0.328
11,SNFN,LA03,1.769,1.769,1.769
11,SCRM,SLKC,0.428,0.001,0.428
11,PTLD,STTL,0.9710000000000001,0.337,0.663
11,SLKC,LA03,0.001,0.001,0.333
11,LA03,SNDG,2.4530000000000003,2.003,2.003
11,LA03,PHNX,1.545,1.6070000000000002,1.995
11,SNDG,PHNX,0.786,0.336,0.336
12,NY54,CMBR,2.439,5.206,2.439
12,NY54,CHCG,4.295,6.209,3.9690000000000003
12,NY54,PHLA,0.767,0.441,0.441
12,NY54,WASH,1.3,2.4150000000000005,1.3
12,CMBR,PHLA,3.2060000000000004,0.439,3.2060000000000004
12,CHCG,CLEV,1.555,1.163,1.163
12,CHCG,PHLA,2.886,1.119,3.212
12,CHCG,STLS,3.027,7.225,3.378
12,CHCG,DNVR,2.166,0.444,1.739
12,CHCG,KSCY,2.483,1.24,2.483
12,CHCG,SNFN,2.6530000000000005,3.2500000000000004,2.203
12,CHCG,STTL,2.165,2.035,2.006
12,CHCG,SLKC,1.145,1.914,1.9040000000000001
12,CLEV,NSVL,1.242,1.242,0.826
12,CLEV,STLS,1.2469999999999999,0.855,1.271
12,CLEV,PHLA,0.439,0.439,0.439
12,RLGH,ATLN,0.001,0.001,0.001
12,RLGH,WASH,0.305,0.305,0.305
12,ATLN,WASH,2.4600000000000004,2.313,2.4600000000000004
12,ATLN,NSVL,1.159,1.159,0.743
12,ATLN,STLS,0.706,1.6789999999999998,1.4129999999999998
12,ATLN,DLLS,2.367,1.997,2.076
12,ATLN,ORLD,2.2969999999999997,2.2569999999999997,2.2969999999999997
12,PHLA,WASH,0.675,0.001,0.675
12,NSVL,STLS,0.001,0.001,0.001
12,NSVL,DLLS,1.236,1.236,1.236
12,STLS,DLLS,0.398,3.231,0.76
12,STLS,KSCY,0.001,0.001,0.001
12,STLS,LA03,1.8920000000000003,1.8920000000000003,1.198
12,NWOR,HSTN,0.001,0.449,0.001
12,NWOR,DLLS,5.184,4.776,5.184
12,NWOR,ORLD,0.751,0.001,0.751
12,HSTN,SNAN,0.69,1.138,1.0739999999999998
12,HSTN,DLLS,1.6,1.6,1.9840000000000002
12,HSTN,ORLD,0.365,0.365,0.365
12,SNAN,PHNX,1.3929999999999998,1.005,1.3929999999999998
12,SNAN,DLLS,4.713,4.653,4.329
12,DLLS,DNVR,1.928,1.031,2.326
12,DLLS,KSCY,2.3939999999999997,0.311,1.996
12,DLLS,SNFN,5.837999999999999,4.571,5.547
12,DLLS,LA03,0.616,1.004,0.978
12,DNVR,KSCY,0.841,0.001,0.443
12,DNVR,SNFN,0.001,0.001,0.001
12,DNVR,SLKC,1.861,0.992,1.434
12,KSCY,SNFN,0.001,0.001,0.001
12,SNFN,SCRM,2.8899999999999997,3.3169999999999997,2.8899999999999997
12,SNFN,PTLD,1.939,2.573,2.247
12,SNFN,STTL,2.075,1.571,1.926
12,SNFN,SLKC,0.328,0.001,0.328
12,SNFN,LA03,1.769,1.769,1.769
12,SCRM,SLKC,0.428,0.001,0.428
12,PTLD,STTL,0.9710000000000001,0.337,0.663
12,SLKC,LA03,0.001,0.001,0.333
12,LA03,SNDG,2.4530000000000003,2.003,2.003
12,LA03,PHNX,1.545,1.6070000000000002,1.995
12,SNDG,PHNX,0.786,0.336,0.336
13,NY54,CMBR,2.439,5.206,2.439
13,NY54,CHCG,4.295,6.209,3.9690000000000003
13,NY54,PHLA,0.767,0.441,0.441
13,NY54,WASH,1.3,2.4150000000000005,1.3
13,CMBR,PHLA,3.2060000000000004,0.439,3.2060000000000004
13,CHCG,CLEV,1.555,1.163,1.163
13,CHCG,PHLA,2.886,1.119,3.212
13,CHCG,STLS,3.027,7.225,3.378
13,CHCG,DNVR,2.166,0.444,1.739
13,CHCG,KSCY,2.483,1.24,2.483
13,CHCG,SNFN,2.6530000000000005,3.2500000000000004,2.203
13,CHCG,STTL,2.165,2.035,2.006
13,CHCG,SLKC,1.145,1.914,1.9040000000000001
13,CLEV,NSVL,1.242,1.242,0.826
13,CLEV,STLS,1.2469999999999999,0.855,1.271
13,CLEV,PHLA,0.439,0.439,0.439
13,RLGH,ATLN,0.001,0.001,0.001
13,RLGH,WASH,0.305,0.305,0.305
13,ATLN,WASH,2.7540000000000004,2.607,2.7540000000000004
13,ATLN,NSVL,1.159,1.159,0.743
13,ATLN,STLS,0.706,1.6789999999999998,1.4129999999999998
13,ATLN,DLLS,2.367,1.997,2.076
13,ATLN,ORLD,2.5909999999999997,2.5509999999999997,2.5909999999999997
13,PHLA,WASH,0.9690000000000001,0.295,0.9690000000000001
13,NSVL,STLS,0.43,0.43,0.43
13,NSVL,DLLS,1.236,1.236,1.236
13,STLS,DLLS,0.398,3.231,0.76
13,STLS,KSCY,0.001,0.001,0.001
13,STLS,LA03,2.6020000000000003,2.6020000000000003,1.9080000000000001
13,NWOR,HSTN,0.001,0.449,0.001
13,NWOR,DLLS,5.184,4.776,5.184
13,NWOR,ORLD,0.751,0.001,0.751
13,HSTN,SNAN,0.69,1.138,1.0739999999999998
13,HSTN,DLLS,1.9400000000000002,1.9400000000000002,2.3240000000000003
13,HSTN,ORLD,0.365,0.365,0.365
13,SNAN,PHNX,1.3929999999999998,1.005,1.3929999999999998
13,SNAN,DLLS,4.713,4.653,4.329
13,DLLS,DNVR,1.928,1.031,2.326
13,DLLS,KSCY,2.3939999999999997,0.311,1.996
13,DLLS,SNFN,6.177999999999999,4.911,5.887
13,DLLS,LA03,0.616,1.004,0.978
13,DNVR,KSCY,0.841,0.001,0.443
13,DNVR,SNFN,0.001,0.001,0.001
13,DNVR,SLKC,1.861,0.992,1.434
13,KSCY,SNFN,0.001,0.001,0.001
13,SNFN,SCRM,3.6369999999999996,4.063999999999999,3.6369999999999996
13,SNFN,PTLD,2.642,3.276,2.9499999999999997
13,SNFN,STTL,2.362,1.8579999999999999,2.213
13,SNFN,SLKC,0.328,0.001,0.328
13,SNFN,LA03,2.065,2.065,2.065
13,SCRM,SLKC,0.428,0.001,0.428
13,PTLD,STTL,0.9710000000000001,0.337,0.663
13,SLKC,LA03,0.317,0.317,0.649
13,LA03,SNDG,2.882,2.432,2.432
13,LA03,PHNX,1.826,1.8880000000000003,2.2760000000000002
13,SNDG,PHNX,0.786,0.336,0.336
14,NY54,CMBR,2.753,5.5200000000000005,2.753
14,NY54,CHCG,4.609,6.523,4.283
14,NY54,PHLA,0.767,0.441,0.441
14,NY54,WASH,1.3,2.4150000000000005,1.3
14,CMBR,PHLA,3.2060000000000004,0.439,3.2060000000000004
14,CHCG,CLEV,1.555,1.163,1.163
14,CHCG,PHLA,2.886,1.119,3.212
14,CHCG,STLS,3.027,7.539,3.378
14,CHCG,DNVR,2.166,0.444,1.739
14,CHCG,KSCY,2.483,1.24,2.483
14,CHCG,SNFN,3.0810000000000004,3.6780000000000004,2.631
14,CHCG,STTL,2.165,2.035,2.006
14,CHCG,SLKC,1.459,1.914,2.218
14,CLEV,NSVL,1.686,1.686,1.27
14,CLEV,STLS,1.2469999999999999,0.855,1.271
14,CLEV,PHLA,0.439,0.439,0.439
14,RLGH,ATLN,0.748,0.748,0.748
14,RLGH,WASH,0.305,0.305,0.305
14,ATLN,WASH,2.7540000000000004,2.607,2.7540000000000004
14,ATLN,NSVL,1.159,1.159,0.743
14,ATLN,STLS,1.036,2.009,1.4129999999999998
14,ATLN,DLLS,2.784,2.414,2.823
14,ATLN,ORLD,2.9699999999999998,2.9299999999999997,2.9699999999999998
14,PHLA,WASH,0.9690000000000001,0.295,0.9690000000000001
14,NSVL,STLS,0.81,0.81,0.81
14,NSVL,DLLS,2.042,2.042,2.042
14,STLS,DLLS,0.398,3.231,0.76
14,STLS,KSCY,0.001,0.001,0.001
14,STLS,LA03,3.3120000000000003,3.6260000000000003,2.2880000000000003
14,NWOR,HSTN,0.001,0.449,0.001
14,NWOR,DLLS,5.99,5.582,5.99
14,NWOR,ORLD,0.751,0.001,0.751
14,HSTN,SNAN,0.69,1.138,1.0739999999999998
14,HSTN,DLLS,1.9400000000000002,1.9400000000000002,2.3240000000000003
14,HSTN,ORLD,0.365,0.365,0.365
14,SNAN,PHNX,1.3929999999999998,1.005,1.3929999999999998
14,SNAN,DLLS,4.713,4.653,4.329
14,DLLS,DNVR,1.928,1.031,2.326
14,DLLS,KSCY,2.3939999999999997,0.311,1.996
14,DLLS,SNFN,6.594999999999999,5.327999999999999,6.303999999999999
14,DLLS,LA03,0.616,1.004,1.308
14,DNVR,KSCY,0.841,0.001,0.443
14,DNVR,SNFN,0.001,0.369,0.001
14,DNVR,SLKC,2.229,0.992,1.802
14,KSCY,SNFN,0.001,0.001,0.001
14,SNFN,SCRM,4.053999999999999,4.848999999999999,4.053999999999999
14,SNFN,PTLD,2.642,3.276,2.9499999999999997
14,SNFN,STTL,2.362,1.8579999999999999,2.213
14,SNFN,SLKC,0.328,0.001,0.328
14,SNFN,LA03,2.499,2.499,2.499
14,SCRM,SLKC,0.796,0.001,0.796
14,PTLD,STTL,0.9710000000000001,0.337,0.663
14,SLKC,LA03,0.631,0.317,0.9630000000000001
14,LA03,SNDG,3.196,2.746,2.746
14,LA03,PHNX,1.826,1.8880000000000003,2.2760000000000002
14,SNDG,PHNX,0.786,0.336,0.336
15,NY54,CMBR,2.753,5.5200000000000005,2.753
15,NY54,CHCG,4.895,6.808999999999999,4.569
15,NY54,PHLA,0.767,0.441,0.441
15,NY54,WASH,1.3,2.4150000000000005,1.3
15,CMBR,PHLA,3.2060000000000004,0.439,3.2060000000000004
15,CHCG,CLEV,1.555,1.163,1.163
15,CHCG,PHLA,3.95,2.183,4.276
15,CHCG,STLS,3.313,8.235,3.664
15,CHCG,DNVR,2.891,0.759,2.4640000000000004
15,CHCG,KSCY,2.483,1.24,2.483
15,CHCG,SNFN,3.4200000000000004,4.017,2.9699999999999998
15,CHCG,STTL,2.165,2.035,2.006
15,CHCG,SLKC,1.459,1.914,2.218
15,CLEV,NSVL,1.686,1.686,1.27
15,CLEV,STLS,1.2469999999999999,0.855,1.271
15,CLEV,PHLA,0.439,0.439,0.439
15,RLGH,ATLN,1.055,1.055,1.055
15,RLGH,WASH,0.305,0.305,0.305
15,ATLN,WASH,2.7540000000000004,2.607,2.7540000000000004
15,ATLN,NSVL,1.159,1.159,0.743
15,ATLN,STLS,1.036,2.009,1.4129999999999998
15,ATLN,DLLS,3.4539999999999997,3.084,3.493
15,ATLN,ORLD,2.9699999999999998,2.9299999999999997,2.9699999999999998
15,PHLA,WASH,0.9690000000000001,0.295,0.9690000000000001
15,NSVL,STLS,0.81,0.81,0.81
15,NSVL,DLLS,2.042,2.042,2.042
15,STLS,DLLS,0.398,3.641,0.76
15,STLS,KSCY,0.001,0.001,0.001
15,STLS,LA03,3.7540000000000004,4.0680000000000005,2.7300000000000004
15,NWOR,HSTN,0.001,0.449,0.001
15,NWOR,DLLS,5.99,5.582,5.99
15,NWOR,ORLD,0.751,0.001,0.751
15,HSTN,SNAN,0.69,1.138,1.0739999999999998
15,HSTN,DLLS,1.9400000000000002,1.9400000000000002,2.3240000000000003
15,HSTN,ORLD,0.365,0.365,0.365
15,SNAN,PHNX,1.3929999999999998,1.005,1.3929999999999998
15,SNAN,DLLS,5.0200000000000005,4.96,4.636
15,DLLS,DNVR,2.338,1.031,2.736
15,DLLS,KSCY,2.3939999999999997,0.311,1.996
15,DLLS,SNFN,6.957999999999998,5.690999999999999,6.667
15,DLLS,LA03,0.616,1.004,1.308
15,DNVR,KSCY,0.841,0.001,0.443
15,DNVR,SNFN,0.001,0.369,0.001
15,DNVR,SLKC,2.229,0.992,1.802
15,KSCY,SNFN,0.001,0.001,0.001
15,SNFN,SCRM,4.053999999999999,4.848999999999999,4.053999999999999
15,SNFN,PTLD,2.981,3.6149999999999998,3.2889999999999997
15,SNFN,STTL,2.362,1.8579999999999999,2.213
15,SNFN,SLKC,0.328,0.001,0.328
15,SNFN,LA03,2.865,2.865,2.865
15,SCRM,SLKC,0.796,0.001,0.796
15,PTLD,STTL,0.9710000000000001,0.337,0.663
15,SLKC,LA03,0.631,0.317,0.9630000000000001
15,LA03,SNDG,4.0040000000000004,3.5540000000000003,3.5540000000000003
15,LA03,PHNX,1.826,1.8880000000000003,2.2760000000000002
15,SNDG,PHNX,0.786,0.336,0.336
16,NY54,CMBR,2.753,5.841,2.753
16,NY54,CHCG,4.895,6.808999999999999,4.569
16,NY54,PHLA,0.767,0.441,0.441
16,NY54,WASH,1.3,2.7360000000000007,1.3
16,CMBR,PHLA,3.5270000000000006,0.439,3.5270000000000006
16,CHCG,CLEV,1.555,1.163,1.163
16,CHCG,PHLA,3.95,2.183,4.276
16,CHCG,STLS,4.092,9.014,4.4430000000000005
16,CHCG,DNVR,2.891,0.759,2.4640000000000004
16,CHCG,KSCY,2.483,1.24,2.483
16,CHCG,SNFN,3.4200000000000004,4.017,2.9699999999999998
16,CHCG,STTL,2.495,2.365,2.336
16,CHCG,SLKC,1.459,1.914,2.218
16,CLEV,NSVL,1.686,1.686,1.27
16,CLEV,STLS,1.5679999999999998,0.855,1.5919999999999999
16,CLEV,PHLA,0.76,0.439,0.76
16,RLGH,ATLN,1.055,1.055,1.055
16,RLGH,WASH,0.305,0.305,0.305
16,ATLN,WASH,2.7540000000000004,2.9280000000000004,2.7540000000000004
16,ATLN,NSVL,1.159,1.159,0.743
16,ATLN,STLS,1.366,2.339,1.7429999999999999
16,ATLN,DLLS,3.4539999999999997,3.4050000000000002,3.493
16,ATLN,ORLD,3.3,3.26,3.3
16,PHLA,WASH,0.9690000000000001,0.295,0.9690000000000001
16,NSVL,STLS,0.81,0.81,0.81
16,NSVL,DLLS,2.042,2.042,2.042
16,STLS,DLLS,1.085,4.007,1.4469999999999998
16,STLS,KSCY,0.374,0.374,0.374
16,STLS,LA03,4.203,4.517,3.1790000000000003
16,NWOR,HSTN,0.422,0.87,0.422
16,NWOR,DLLS,5.99,5.582,5.99
16,NWOR,ORLD,0.751,0.001,0.751
16,HSTN,SNAN,1.111,1.559,1.4949999999999999
16,HSTN,DLLS,2.306,2.306,2.6900000000000004
16,HSTN,ORLD,0.365,0.365,0.365
16,SNAN,PHNX,1.3929999999999998,1.005,1.3929999999999998
16,SNAN,DLLS,5.341,5.281,4.957
16,DLLS,DNVR,2.338,1.031,2.736
16,DLLS,KSCY,2.3939999999999997,0.311,1.996
16,DLLS,SNFN,6.957999999999998,5.690999999999999,6.667
16,DLLS,LA03,0.616,1.004,1.308
16,DNVR,KSCY,0.841,0.001,0.443
16,DNVR,SNFN,0.001,0.369,0.001
16,DNVR,SLKC,2.229,0.992,1.802
16,KSCY,SNFN,0.001,0.001,0.001
16,SNFN,SCRM,4.053999999999999,4.848999999999999,4.053999999999999
16,SNFN,PTLD,2.981,3.6149999999999998,3.2889999999999997
16,SNFN,STTL,2.362,1.8579999999999999,2.213
16,SNFN,SLKC,0.328,0.001,0.328
16,SNFN,LA03,2.865,2.865,2.865
16,SCRM,SLKC,0.796,0.001,0.796
16,PTLD,STTL,0.9710000000000001,0.337,0.663
16,SLKC,LA03,0.631,0.317,0.9630000000000001
16,LA03,SNDG,4.0040000000000004,3.5540000000000003,3.5540000000000003
16,LA03,PHNX,2.275,2.337,2.725
16,SNDG,PHNX,0.786,0.336,0.336
17,NY54,CMBR,2.753,5.841,2.753
17,NY54,CHCG,4.895,6.808999999999999,4.569
17,NY54,PHLA,0.767,0.441,0.441
17,NY54,WASH,1.3,2.7360000000000007,1.3
17,CMBR,PHLA,3.5270000000000006,0.439,3.5270000000000006
17,CHCG,CLEV,1.555,1.601,1.163
17,CHCG,PHLA,3.95,2.183,4.276
17,CHCG,STLS,4.398,9.705999999999998,4.4430000000000005
17,CHCG,DNVR,2.891,0.759,2.4640000000000004
17,CHCG,KSCY,2.483,1.24,2.483
17,CHCG,SNFN,3.8060000000000005,4.017,3.662
17,CHCG,STTL,2.495,2.8030000000000004,2.336
17,CHCG,SLKC,1.459,1.914,2.218
17,CLEV,NSVL,1.686,2.124,1.27
17,CLEV,STLS,1.5679999999999998,0.855,1.5919999999999999
17,CLEV,PHLA,0.76,0.439,0.76
17,RLGH,ATLN,1.055,1.055,1.055
17,RLGH,WASH,0.305,0.305,0.305
17,ATLN,WASH,2.7540000000000004,2.9280000000000004,2.7540000000000004
17,ATLN,NSVL,1.159,1.159,0.743
17,ATLN,STLS,1.366,2.694,1.7429999999999999
17,ATLN,DLLS,3.8089999999999997,3.4050000000000002,3.848
17,ATLN,ORLD,3.3,3.26,3.3
17,PHLA,WASH,0.9690000000000001,0.295,0.9690000000000001
17,NSVL,STLS,0.81,0.81,0.81
17,NSVL,DLLS,2.48,2.042,2.48
17,STLS,DLLS,1.085,4.007,1.4469999999999998
17,STLS,KSCY,0.374,0.374,0.374
17,STLS,LA03,4.509,5.564000000000001,3.1790000000000003
17,NWOR,HSTN,0.422,0.87,0.422
17,NWOR,DLLS,5.99,5.582,5.99
17,NWOR,ORLD,0.751,0.001,0.751
17,HSTN,SNAN,1.111,1.559,1.4949999999999999
17,HSTN,DLLS,2.306,2.306,2.6900000000000004
17,HSTN,ORLD,0.365,0.365,0.365
17,SNAN,PHNX,1.3929999999999998,1.005,1.3929999999999998
17,SNAN,DLLS,5.745,5.685,5.361
17,DLLS,DNVR,2.338,1.031,2.736
17,DLLS,KSCY,2.3939999999999997,0.311,1.996
17,DLLS,SNFN,7.799999999999998,6.094999999999999,7.5089999999999995
17,DLLS,LA03,0.971,1.004,1.663
17,DNVR,KSCY,0.841,0.001,0.443
17,DNVR,SNFN,0.001,0.369,0.001
17,DNVR,SLKC,2.229,0.992,1.802
17,KSCY,SNFN,0.001,0.001,0.001
17,SNFN,SCRM,4.457999999999999,5.252999999999999,4.457999999999999
17,SNFN,PTLD,2.981,3.6149999999999998,3.2889999999999997
17,SNFN,STTL,2.8000000000000003,1.8579999999999999,2.6510000000000002
17,SNFN,SLKC,0.328,0.001,0.328
17,SNFN,LA03,3.2510000000000003,2.865,3.5570000000000004
17,SCRM,SLKC,0.796,0.001,0.796
17,PTLD,STTL,0.9710000000000001,0.337,0.663
17,SLKC,LA03,0.942,0.628,1.274
17,LA03,SNDG,4.0040000000000004,3.5540000000000003,3.5540000000000003
17,LA03,PHNX,2.967,3.0290000000000004,3.4170000000000003
17,SNDG,PHNX,0.786,0.336,0.336
18,NY54,CMBR,2.753,5.841,2.753
18,NY54,CHCG,4.895,6.808999999999999,4.569
18,NY54,PHLA,0.767,0.441,0.441
18,NY54,WASH,1.3,2.7360000000000007,1.3
18,CMBR,PHLA,3.5270000000000006,0.439,3.5270000000000006
18,CHCG,CLEV,1.555,1.601,1.163
18,CHCG,PHLA,3.95,2.183,4.276
18,CHCG,STLS,4.398,9.705999999999998,4.4430000000000005
18,CHCG,DNVR,2.891,0.759,2.4640000000000004
18,CHCG,KSCY,2.483,1.24,2.483
18,CHCG,SNFN,3.8060000000000005,4.017,3.662
18,CHCG,STTL,2.495,2.8030000000000004,2.336
18,CHCG,SLKC,1.459,1.914,2.218
18,CLEV,NSVL,1.686,2.124,1.27
18,CLEV,STLS,1.5679999999999998,0.855,1.5919999999999999
18,CLEV,PHLA,1.069,0.748,1.069
18,RLGH,ATLN,1.055,1.055,1.055
18,RLGH,WASH,0.305,0.305,0.305
18,ATLN,WASH,2.7540000000000004,2.9280000000000004,2.7540000000000004
18,ATLN,NSVL,1.159,1.159,0.743
18,ATLN,STLS,1.366,2.694,1.7429999999999999
18,ATLN,DLLS,3.8089999999999997,3.4050000000000002,3.848
18,ATLN,ORLD,3.3,3.26,3.3
18,PHLA,WASH,1.278,0.604,1.278
18,NSVL,STLS,0.81,0.81,0.81
18,NSVL,DLLS,2.48,2.042,2.48
18,STLS,DLLS,1.085,4.007,1.4469999999999998
18,STLS,KSCY,0.374,0.374,0.374
18,STLS,LA03,4.509,5.564000000000001,3.1790000000000003
18,NWOR,HSTN,0.422,0.87,0.422
18,NWOR,DLLS,6.415,6.007,6.415
18,NWOR,ORLD,0.751,0.001,0.751
18,HSTN,SNAN,1.111,1.559,1.4949999999999999
18,HSTN,DLLS,2.306,2.306,2.6900000000000004
18,HSTN,ORLD,0.365,0.365,0.365
18,SNAN,PHNX,1.8259999999999998,1.438,1.8259999999999998
18,SNAN,DLLS,5.745,5.685,5.361
18,DLLS,DNVR,2.338,1.031,2.736
18,DLLS,KSCY,2.3939999999999997,0.311,1.996
18,DLLS,SNFN,8.224999999999998,6.519999999999999,7.933999999999999
18,DLLS,LA03,0.971,1.004,1.663
18,DNVR,KSCY,0.841,0.001,0.443
18,DNVR,SNFN,0.001,0.673,0.001
18,DNVR,SLKC,2.533,0.992,2.106
18,KSCY,SNFN,0.001,0.001,0.001
18,SNFN,SCRM,4.457999999999999,5.5569999999999995,4.457999999999999
18,SNFN,PTLD,2.981,3.6149999999999998,3.2889999999999997
18,SNFN,STTL,3.581,2.639,3.432
18,SNFN,SLKC,0.328,0.001,0.328
18,SNFN,LA03,3.607,3.221,3.9130000000000003
18,SCRM,SLKC,1.1,0.001,1.1
18,PTLD,STTL,0.9710000000000001,0.337,0.663
18,SLKC,LA03,0.942,0.628,1.274
18,LA03,SNDG,4.0040000000000004,3.5540000000000003,3.5540000000000003
18,LA03,PHNX,2.967,3.0290000000000004,3.4170000000000003
18,SNDG,PHNX,0.786,0.336,0.336
19,NY54,CMBR,2.753,5.841,2.753
19,NY54,CHCG,5.191,7.1049999999999995,4.865
19,NY54,PHLA,0.767,0.441,0.441
19,NY54,WASH,1.3,2.7360000000000007,1.3
19,CMBR,PHLA,3.5270000000000006,0.439,3.5270000000000006
19,CHCG,CLEV,1.555,1.601,1.163
19,CHCG,PHLA,3.95,2.183,4.276
19,CHCG,STLS,4.398,10.001999999999997,4.4430000000000005
19,CHCG,DNVR,2.891,0.759,2.4640000000000004
19,CHCG,KSCY,2.483,1.24,2.483
19,CHCG,SNFN,3.8060000000000005,4.017,3.662
19,CHCG,STTL,2.495,2.8030000000000004,2.336
19,CHCG,SLKC,1.7550000000000001,1.914,2.514
