ciclo,origem,destino,Cultural,SPF,Genético
10,DK,IS,1.839,1.499,1.839
10,DK,NO,2.8259999999999996,2.8259999999999996,2.8259999999999996
10,DK,DE,5.5520000000000005,5.892000000000001,4.864000000000001
10,DK,EE,2.487,2.783,2.783
10,DK,SE,2.765,2.765,2.765
10,DK,RU,1.059,1.5070000000000001,1.059
10,PL,UA,0.001,0.001,0.001
10,PL,BY,0.39,0.39,0.39
10,PL,DE,1.57,0.8200000000000001,1.57
10,PL,CZ,1.101,1.101,1.101
10,PL,LT,1.8690000000000002,1.119,1.8690000000000002
10,DE,CZ,3.848,4.311999999999999,3.848
10,DE,LU,1.8050000000000002,2.145,1.8050000000000002
10,DE,CH,2.256,2.891,2.256
10,DE,CY,2.5679999999999996,2.179,2.5679999999999996
10,DE,IL,1.0939999999999999,0.813,1.0939999999999999
10,DE,AT,6.414000000000001,4.468000000000001,6.414000000000001
10,DE,RU,1.154,0.706,1.154
10,CZ,SK,3.082,3.546,3.082
10,LU,FR,0.411,0.751,0.411
10,FR,CH,1.071,1.793,0.692
10,FR,ES,2.021,1.2109999999999999,1.9969999999999999
10,FR,UK,2.183,1.7550000000000001,1.78
10,CH,IT,2.624,4.827999999999999,2.245
10,CH,ES,0.764,0.7370000000000001,0.764
10,IT,ES,1.8379999999999999,1.1159999999999999,2.2169999999999996
10,IT,MT,2.235,2.235,2.235
10,IT,AT,3.005,2.38,3.005
10,IT,GR,2.006,1.9689999999999999,2.006
10,MD,RO,0.6779999999999999,0.6779999999999999,0.6779999999999999
10,BG,HU,1.704,1.9629999999999999,1.704
10,BG,MK,2.4290000000000003,2.4290000000000003,2.4290000000000003
10,BG,RO,0.001,0.356,0.001
10,BG,TR,0.732,0.732,0.732
10,BG,GR,3.814,3.8360000000000003,3.814
10,RO,TR,0.001,0.001,0.001
10,RO,HU,1.441,1.086,1.441
10,GR,AT,2.016,2.075,2.016
10,CY,UK,0.39,0.001,0.39
10,IL,LT,0.28200000000000003,0.001,0.28200000000000003
10,ME,HR,3.578,3.578,3.578
10,HU,RS,0.418,0.418,0.418
10,HU,HR,1.633,1.9289999999999998,1.633
10,HU,SK,3.1239999999999997,2.806,3.1239999999999997
10,SK,AT,1.576,0.794,1.576
10,PT,ES,1.404,1.519,1.807
10,PT,UK,0.692,0.001,0.289
10,HR,SL,3.2009999999999996,3.497,3.2009999999999996
10,SL,AT,3.843,3.5469999999999997,3.843
10,LT,LV,2.661,2.365,2.365
10,IS,UK,0.341,0.001,0.341
10,IE,UK,2.4779999999999998,0.955,2.1109999999999998
10,NO,SE,0.001,0.001,0.001
10,SE,FI,0.737,0.737,0.737
10,EE,LV,0.634,0.338,0.338
11,NL,BE,1.454,2.977,1.821
11,NL,DK,1.7169999999999999,1.869,2.109
11,NL,DE,2.9709999999999996,3.916,3.659
11,NL,UK,1.908,1.4669999999999999,1.541
11,NL,LT,2.3759999999999994,3.1109999999999998,2.0799999999999996
11,BE,IE,1.851,1.974,1.484
11,DK,IS,1.839,1.499,1.839
11,DK,NO,2.8259999999999996,2.8259999999999996,2.8259999999999996
11,DK,DE,5.5520000000000005,5.892000000000001,4.864000000000001
11,DK,EE,2.487,2.783,2.783
11,DK,SE,2.765,2.765,2.765
11,DK,RU,1.059,1.5070000000000001,1.059
11,PL,UA,0.444,0.444,0.444
11,PL,BY,0.39,0.39,0.39
11,PL,DE,2.335,1.5850000000000002,2.335
11,PL,CZ,1.101,1.101,1.101
11,PL,LT,1.8690000000000002,1.119,1.8690000000000002
11,DE,CZ,3.848,4.311999999999999,3.848
11,DE,LU,2.104,2.444,2.104
11,DE,CH,2.256,3.334,2.256
11,DE,CY,2.5679999999999996,2.179,2.5679999999999996
11,DE,IL,1.0939999999999999,0.813,1.0939999999999999
11,DE,AT,7.873000000000001,5.484000000000002,7.873000000000001
11,DE,RU,1.549,1.101,1.549
11,CZ,SK,3.082,3.546,3.082
11,LU,FR,0.71,1.05,0.71
11,FR,CH,1.071,1.793,0.692
11,FR,ES,2.021,1.2109999999999999,1.9969999999999999
11,FR,UK,2.183,1.7550000000000001,1.78
11,CH,IT,2.624,5.270999999999999,2.245
11,CH,ES,0.764,0.7370000000000001,0.764
11,IT,ES,1.8379999999999999,1.1159999999999999,2.2169999999999996
11,IT,MT,2.235,2.235,2.235
11,IT,AT,3.448,2.38,3.448
11,IT,GR,2.006,1.9689999999999999,2.006
11,MD,RO,1.073,1.073,1.073
11,BG,HU,1.704,1.9629999999999999,1.704
11,BG,MK,2.4290000000000003,2.4290000000000003,2.4290000000000003
11,BG,RO,0.396,0.751,0.396
11,BG,TR,0.732,0.732,0.732
11,BG,GR,4.531,4.553,4.531
11,RO,TR,0.001,0.001,0.001
11,RO,HU,1.441,1.086,1.441
11,GR,AT,2.733,2.7920000000000003,2.733
11,CY,UK,0.706,0.317,0.706
11,IL,LT,0.28200000000000003,0.001,0.28200000000000003
11,ME,HR,3.877,3.877,3.877
11,HU,RS,0.418,0.418,0.418
11,HU,HR,1.633,1.9289999999999998,1.633
11,HU,SK,3.1239999999999997,2.806,3.1239999999999997
11,SK,AT,1.576,0.794,1.576
11,PT,ES,1.404,1.519,1.807
11,PT,UK,1.008,0.317,0.605
11,HR,SL,3.4999999999999996,3.796,3.4999999999999996
11,SL,AT,4.142,3.8459999999999996,4.142
11,LT,LV,2.661,2.365,2.365
11,IS,UK,0.341,0.001,0.341
11,IE,UK,2.4779999999999998,0.955,2.1109999999999998
11,NO,SE,0.001,0.001,0.001
11,SE,FI,0.737,0.737,0.737
11,EE,LV,0.634,0.338,0.338
12,NL,BE,1.454,2.977,1.821
12,NL,DK,1.7169999999999999,1.869,2.109
12,NL,DE,3.3209999999999997,3.916,4.0089999999999995
12,NL,UK,2.258,1.4669999999999999,1.891
12,NL,LT,2.3759999999999994,3.1109999999999998,2.0799999999999996
12,BE,IE,1.851,1.974,1.484
12,DK,IS,1.839,1.499,1.839
12,DK,NO,3.2539999999999996,3.2539999999999996,3.2539999999999996
12,DK,DE,5.98,6.320000000000001,5.292000000000001
12,DK,EE,2.487,2.783,2.783
12,DK,SE,2.765,2.765,2.765
12,DK,RU,1.059,1.5070000000000001,1.059
12,PL,UA,0.444,0.444,0.444
12,PL,BY,0.81,0.81,0.81
12,PL,DE,2.755,2.0050000000000003,2.755
12,PL,CZ,1.101,1.101,1.101
12,PL,LT,1.8690000000000002,1.119,1.8690000000000002
12,DE,CZ,4.1979999999999995,4.311999999999999,4.1979999999999995
12,DE,LU,2.104,2.444,2.104
12,DE,CH,2.256,3.762,2.256
12,DE,CY,2.5679999999999996,2.179,2.5679999999999996
12,DE,IL,1.0939999999999999,0.813,1.0939999999999999
12,DE,AT,8.301000000000002,5.484000000000002,8.301000000000002
12,DE,RU,1.9689999999999999,1.521,1.9689999999999999
12,CZ,SK,3.432,3.546,3.432
12,LU,FR,0.71,1.05,0.71
12,FR,CH,1.071,2.143,0.692
12,FR,ES,2.021,1.2109999999999999,1.9969999999999999
12,FR,UK,2.183,2.105,1.78
12,CH,IT,2.624,6.048999999999999,2.245
12,CH,ES,0.764,0.7370000000000001,0.764
12,IT,ES,1.8379999999999999,1.1159999999999999,2.2169999999999996
12,IT,MT,2.557,2.557,2.557
12,IT,AT,3.876,2.38,3.876
12,IT,GR,2.328,2.641,2.328
12,MD,RO,1.3699999999999999,1.3699999999999999,1.3699999999999999
12,BG,HU,2.142,2.796,2.5370000000000004
12,BG,MK,2.4290000000000003,2.4290000000000003,2.4290000000000003
12,BG,RO,1.0150000000000001,1.7200000000000002,1.0150000000000001
12,BG,TR,0.732,1.127,1.127
12,BG,GR,5.2909999999999995,5.662999999999999,5.2909999999999995
12,RO,TR,0.396,0.001,0.001
12,RO,HU,2.186,1.086,1.791
12,GR,AT,2.733,2.7920000000000003,2.733
12,CY,UK,0.706,0.317,0.706
12,IL,LT,0.28200000000000003,0.001,0.28200000000000003
12,ME,HR,4.272,4.272,4.272
12,HU,RS,0.856,0.856,0.856
12,HU,HR,2.451,2.747,2.451
12,HU,SK,3.4739999999999998,2.806,3.4739999999999998
12,SK,AT,1.576,0.794,1.576
12,PT,ES,1.404,1.519,1.807
12,PT,UK,1.008,0.317,0.605
12,HR,SL,3.4999999999999996,3.796,3.4999999999999996
12,SL,AT,4.142,3.8459999999999996,4.142
12,LT,LV,2.661,2.365,2.365
12,IS,UK,0.341,0.001,0.341
12,IE,UK,2.4779999999999998,0.955,2.1109999999999998
12,NO,SE,0.001,0.001,0.001
12,SE,FI,0.737,0.737,0.737
12,EE,LV,0.634,0.338,0.338
13,NL,BE,1.454,2.977,1.821
13,NL,DK,1.7169999999999999,1.869,2.109
13,NL,DE,3.3209999999999997,4.361,4.0089999999999995
13,NL,UK,2.258,1.4669999999999999,1.891
13,NL,LT,2.3759999999999994,3.5559999999999996,2.0799999999999996
13,BE,IE,1.851,1.974,1.484
13,DK,IS,1.839,1.499,1.839
13,DK,NO,3.2539999999999996,3.2539999999999996,3.2539999999999996
13,DK,DE,6.2940000000000005,6.634000000000001,5.606000000000001
13,DK,EE,2.487,2.783,2.783
13,DK,SE,3.079,3.079,3.079
13,DK,RU,1.059,1.5070000000000001,1.059
13,PL,UA,0.444,0.444,0.444
13,PL,BY,0.81,0.81,0.81
13,PL,DE,3.1999999999999997,2.0050000000000003,3.1999999999999997
13,PL,CZ,1.492,1.492,1.492
13,PL,LT,2.705,1.51,2.705
13,DE,CZ,4.1979999999999995,4.685,4.1979999999999995
13,DE,LU,2.549,2.889,2.549
13,DE,CH,2.256,4.135,2.256
13,DE,CY,2.5679999999999996,2.179,2.5679999999999996
13,DE,IL,1.0939999999999999,0.813,1.0939999999999999
13,DE,AT,8.615000000000002,5.798000000000002,8.615000000000002
13,DE,RU,1.9689999999999999,1.521,1.9689999999999999
13,CZ,SK,3.823,4.31,3.823
13,LU,FR,0.71,1.05,0.71
13,FR,CH,1.071,2.143,0.692
13,FR,ES,2.021,1.2109999999999999,1.9969999999999999
13,FR,UK,2.183,2.105,1.78
13,CH,IT,2.997,6.048999999999999,2.6180000000000003
13,CH,ES,0.764,0.7370000000000001,0.764
13,IT,ES,1.8379999999999999,1.1159999999999999,2.2169999999999996
13,IT,MT,2.557,2.557,2.557
13,IT,AT,4.249,2.38,4.249
13,IT,GR,2.328,2.641,2.328
13,MD,RO,1.3699999999999999,1.3699999999999999,1.3699999999999999
13,BG,HU,2.142,2.796,2.5370000000000004
13,BG,MK,2.4290000000000003,2.4290000000000003,2.4290000000000003
13,BG,RO,1.375,2.08,1.375
13,BG,TR,0.732,1.127,1.127
13,BG,GR,5.2909999999999995,5.662999999999999,5.2909999999999995
13,RO,TR,0.396,0.001,0.001
13,RO,HU,2.186,1.086,1.791
13,GR,AT,2.733,2.7920000000000003,2.733
13,CY,UK,0.706,0.317,0.706
13,IL,LT,0.28200000000000003,0.001,0.28200000000000003
13,ME,HR,4.6160000000000005,4.6160000000000005,4.6160000000000005
13,HU,RS,0.856,0.856,0.856
13,HU,HR,2.451,2.747,2.451
13,HU,SK,3.8649999999999998,3.197,3.8649999999999998
13,SK,AT,1.949,0.794,1.949
13,PT,ES,1.404,1.519,1.807
13,PT,UK,1.008,0.317,0.605
13,HR,SL,3.4999999999999996,3.796,3.4999999999999996
13,SL,AT,4.9,4.604,4.9
13,LT,LV,3.052,2.7560000000000002,2.7560000000000002
13,IS,UK,0.341,0.001,0.341
13,IE,UK,2.4779999999999998,0.955,2.1109999999999998
13,NO,SE,0.001,0.001,0.001
13,SE,FI,1.051,1.051,1.051
13,EE,LV,0.634,0.338,0.338
14,NL,BE,1.454,3.3939999999999997,1.821
14,NL,DK,1.7169999999999999,1.869,2.109
14,NL,DE,3.3209999999999997,4.361,4.0089999999999995
14,NL,UK,2.258,1.884,1.891
14,NL,LT,2.3759999999999994,3.5559999999999996,2.0799999999999996
14,BE,IE,2.268,1.974,1.901
14,DK,IS,1.839,1.499,1.839
14,DK,NO,3.5859999999999994,3.5859999999999994,3.5859999999999994
14,DK,DE,6.639,6.979000000000001,5.9510000000000005
14,DK,EE,2.487,2.783,2.783
14,DK,SE,3.4240000000000004,3.4240000000000004,3.4240000000000004
14,DK,RU,1.391,1.8390000000000002,1.391
14,PL,UA,0.444,0.444,0.444
14,PL,BY,1.101,1.101,1.101
14,PL,DE,3.4909999999999997,2.2960000000000003,3.4909999999999997
14,PL,CZ,1.492,1.492,1.492
14,PL,LT,2.705,1.51,2.705
14,DE,CZ,4.1979999999999995,5.029999999999999,4.1979999999999995
14,DE,LU,3.1239999999999997,3.4639999999999995,2.84
14,DE,CH,2.601,4.4799999999999995,2.885
14,DE,CY,2.5679999999999996,2.179,2.5679999999999996
14,DE,IL,1.0939999999999999,0.813,1.0939999999999999
14,DE,AT,8.960000000000003,5.798000000000002,8.960000000000003
14,DE,RU,1.9689999999999999,1.521,1.9689999999999999
14,CZ,SK,3.823,4.654999999999999,3.823
14,LU,FR,1.285,1.625,1.001
14,FR,CH,1.071,2.143,0.976
14,FR,ES,2.021,1.2109999999999999,1.9969999999999999
14,FR,UK,2.183,2.105,1.78
14,CH,IT,3.3419999999999996,6.393999999999998,2.963
14,CH,ES,0.764,0.7370000000000001,0.764
14,IT,ES,1.8379999999999999,1.1159999999999999,2.2169999999999996
14,IT,MT,2.967,2.967,2.967
14,IT,AT,4.249,2.38,4.249
14,IT,GR,2.738,3.051,2.738
14,MD,RO,1.3699999999999999,1.3699999999999999,1.3699999999999999
14,BG,HU,2.142,2.796,2.5370000000000004
14,BG,MK,2.4290000000000003,2.4290000000000003,2.4290000000000003
14,BG,RO,1.375,2.08,1.375
14,BG,TR,1.142,1.537,1.537
14,BG,GR,5.701,6.0729999999999995,5.701
14,RO,TR,0.396,0.001,0.001
14,RO,HU,2.53,1.4300000000000002,2.135
14,GR,AT,2.733,2.7920000000000003,2.733
14,CY,UK,0.706,0.317,0.706
14,IL,LT,0.28200000000000003,0.001,0.28200000000000003
14,ME,HR,4.6160000000000005,4.6160000000000005,4.6160000000000005
14,HU,RS,0.856,0.856,0.856
14,HU,HR,2.795,3.0909999999999997,2.795
14,HU,SK,3.8649999999999998,3.197,3.8649999999999998
14,SK,AT,2.659,1.159,2.659
14,PT,ES,1.404,1.519,1.807
14,PT,UK,1.008,0.317,0.605
14,HR,SL,3.4999999999999996,3.796,3.4999999999999996
14,SL,AT,4.9,4.604,4.9
14,LT,LV,3.052,2.7560000000000002,2.7560000000000002
14,IS,UK,0.341,0.001,0.341
14,IE,UK,2.8949999999999996,0.955,2.5279999999999996
14,NO,SE,0.001,0.001,0.001
14,SE,FI,1.396,1.396,1.396
14,EE,LV,0.634,0.338,0.338
15,NL,BE,2.209,4.149,2.576
15,NL,DK,1.7169999999999999,1.869,2.109
15,NL,DE,3.6439999999999997,5.1160000000000005,4.332
15,NL,UK,2.69,1.884,2.323
15,NL,LT,2.3759999999999994,3.5559999999999996,2.0799999999999996
15,BE,IE,2.268,1.974,1.901
15,DK,IS,1.839,1.499,1.839
15,DK,NO,3.5859999999999994,3.5859999999999994,3.5859999999999994
15,DK,DE,6.639,6.979000000000001,5.9510000000000005
15,DK,EE,2.487,2.783,2.783
15,DK,SE,3.4240000000000004,3.4240000000000004,3.4240000000000004
15,DK,RU,1.391,1.8390000000000002,1.391
15,PL,UA,0.444,0.444,0.444
15,PL,BY,1.101,1.101,1.101
15,PL,DE,3.4909999999999997,2.2960000000000003,3.4909999999999997
15,PL,CZ,1.784,1.784,1.784
15,PL,LT,2.997,1.802,2.997
15,DE,CZ,4.869999999999999,5.701999999999999,4.869999999999999
15,DE,LU,3.1239999999999997,3.4639999999999995,2.84
15,DE,CH,3.319,5.198,3.6029999999999998
15,DE,CY,2.5679999999999996,2.6109999999999998,2.5679999999999996
15,DE,IL,1.0939999999999999,0.813,1.0939999999999999
15,DE,AT,8.960000000000003,5.798000000000002,8.960000000000003
15,DE,RU,2.364,1.916,2.364
15,CZ,SK,4.45,5.281999999999999,4.45
15,LU,FR,1.285,1.625,1.001
15,FR,CH,1.071,2.143,0.976
15,FR,ES,2.021,1.2109999999999999,1.9969999999999999
15,FR,UK,2.183,2.105,1.78
15,CH,IT,3.7369999999999997,6.788999999999998,3.358
15,CH,ES,0.764,0.7370000000000001,0.764
15,IT,ES,2.125,1.4029999999999998,2.5039999999999996
15,IT,MT,3.362,3.362,3.362
15,IT,AT,4.561999999999999,2.693,4.561999999999999
15,IT,GR,3.025,3.338,3.025
15,MD,RO,1.7029999999999998,1.7029999999999998,1.7029999999999998
15,BG,HU,2.142,2.796,2.5370000000000004
15,BG,MK,2.4290000000000003,2.4290000000000003,2.4290000000000003
15,BG,RO,1.662,2.367,1.662
15,BG,TR,1.142,1.537,1.537
15,BG,GR,5.9879999999999995,6.359999999999999,5.9879999999999995
15,RO,TR,0.396,0.001,0.001
15,RO,HU,2.863,1.7630000000000001,2.468
15,GR,AT,2.733,2.7920000000000003,2.733
15,CY,UK,1.138,0.317,1.138
15,IL,LT,0.28200000000000003,0.001,0.28200000000000003
15,ME,HR,4.6160000000000005,4.6160000000000005,4.6160000000000005
15,HU,RS,1.148,1.148,1.148
15,HU,HR,2.795,3.0909999999999997,2.795
15,HU,SK,5.273999999999999,4.606,5.273999999999999
15,SK,AT,2.659,1.159,2.659
15,PT,ES,1.6909999999999998,1.8059999999999998,2.094
15,PT,UK,1.008,0.317,0.605
15,HR,SL,3.8129999999999997,4.109,3.8129999999999997
15,SL,AT,5.213,4.917,5.213
15,LT,LV,3.344,3.048,3.048
15,IS,UK,0.341,0.001,0.341
15,IE,UK,2.8949999999999996,0.955,2.5279999999999996
15,NO,SE,0.001,0.001,0.001
15,SE,FI,1.396,1.396,1.396
15,EE,LV,0.634,0.338,0.338
16,NL,BE,2.209,4.149,2.576
16,NL,DK,2.153,2.305,2.545
16,NL,DE,3.6439999999999997,5.1160000000000005,4.332
16,NL,UK,2.69,1.884,2.323
16,NL,LT,2.3759999999999994,3.5559999999999996,2.0799999999999996
16,BE,IE,2.268,1.974,1.901
16,DK,IS,2.162,1.822,2.162
16,DK,NO,4.329999999999999,4.329999999999999,4.329999999999999
16,DK,DE,7.2700000000000005,7.610000000000001,6.582000000000001
16,DK,EE,2.487,2.783,2.783
16,DK,SE,3.4240000000000004,3.4240000000000004,3.4240000000000004
16,DK,RU,1.391,1.8390000000000002,1.391
16,PL,UA,0.444,0.444,0.444
16,PL,BY,1.101,1.101,1.101
16,PL,DE,3.4909999999999997,2.2960000000000003,3.4909999999999997
16,PL,CZ,1.784,1.784,1.784
16,PL,LT,2.997,1.802,2.997
16,DE,CZ,5.938999999999999,6.770999999999999,5.938999999999999
16,DE,LU,3.1239999999999997,3.4639999999999995,2.84
16,DE,CH,3.319,5.517,3.6029999999999998
16,DE,CY,2.5679999999999996,2.6109999999999998,2.5679999999999996
16,DE,IL,1.0939999999999999,0.813,1.0939999999999999
16,DE,AT,9.279000000000003,5.798000000000002,9.279000000000003
16,DE,RU,2.364,1.916,2.364
16,CZ,SK,4.45,5.281999999999999,4.45
16,LU,FR,1.285,1.625,1.001
16,FR,CH,1.071,2.143,0.976
16,FR,ES,2.021,1.2109999999999999,1.9969999999999999
16,FR,UK,2.183,2.105,1.78
16,CH,IT,3.7369999999999997,7.107999999999998,3.358
16,CH,ES,0.764,0.7370000000000001,0.764
16,IT,ES,2.571,1.8489999999999998,2.9499999999999997
16,IT,MT,3.681,3.681,3.681
16,IT,AT,4.880999999999999,2.693,4.880999999999999
16,IT,GR,3.471,3.7840000000000003,3.471
16,MD,RO,1.7029999999999998,1.7029999999999998,1.7029999999999998
16,BG,HU,2.479,3.133,2.8740000000000006
16,BG,MK,2.4290000000000003,2.4290000000000003,2.4290000000000003
16,BG,RO,1.662,2.367,1.662
16,BG,TR,1.4789999999999999,1.8739999999999999,1.8739999999999999
16,BG,GR,6.433999999999999,6.805999999999999,6.433999999999999
16,RO,TR,0.396,0.001,0.001
16,RO,HU,2.863,1.7630000000000001,2.468
16,GR,AT,2.733,2.7920000000000003,2.733
16,CY,UK,1.519,0.698,1.519
16,IL,LT,0.28200000000000003,0.001,0.28200000000000003
16,ME,HR,4.953,4.953,4.953
16,HU,RS,1.4509999999999998,1.4509999999999998,1.4509999999999998
16,HU,HR,3.435,3.731,3.435
16,HU,SK,5.273999999999999,4.606,5.273999999999999
16,SK,AT,2.659,1.159,2.659
16,PT,ES,2.137,2.252,2.54
16,PT,UK,1.389,0.698,0.986
16,HR,SL,3.8129999999999997,4.109,3.8129999999999997
16,SL,AT,5.213,4.917,5.213
16,LT,LV,3.344,3.048,3.048
16,IS,UK,0.341,0.001,0.341
16,IE,UK,2.8949999999999996,0.955,2.5279999999999996
16,NO,SE,0.001,0.001,0.001
16,SE,FI,1.396,1.396,1.396
16,EE,LV,0.634,0.338,0.338
17,NL,BE,2.209,4.149,2.576
17,NL,DK,2.497,2.649,2.889
17,NL,DE,3.6439999999999997,5.1160000000000005,4.332
17,NL,UK,2.69,1.884,2.323
17,NL,LT,2.7199999999999993,3.8999999999999995,2.4239999999999995
17,BE,IE,2.268,1.974,1.901
17,DK,IS,2.506,2.166,2.506
17,DK,NO,4.329999999999999,4.329999999999999,4.329999999999999
17,DK,DE,7.2700000000000005,7.610000000000001,6.582000000000001
17,DK,EE,2.487,2.783,2.783
17,DK,SE,3.4240000000000004,3.4240000000000004,3.4240000000000004
17,DK,RU,1.391,1.8390000000000002,1.391
17,PL,UA,0.785,0.785,0.785
17,PL,BY,1.101,1.101,1.101
17,PL,DE,3.4909999999999997,2.2960000000000003,3.4909999999999997
17,PL,CZ,2.125,2.125,2.125
17,PL,LT,2.997,1.802,2.997
17,DE,CZ,5.938999999999999,7.058999999999999,5.938999999999999
17,DE,LU,3.1239999999999997,3.4639999999999995,2.84
17,DE,CH,3.319,5.517,3.6029999999999998
17,DE,CY,2.9829999999999997,3.026,2.9829999999999997
17,DE,IL,1.382,1.101,1.382
17,DE,AT,9.982000000000003,6.213000000000002,9.982000000000003
17,DE,RU,2.364,1.916,2.364
17,CZ,SK,4.791,5.911,4.791
17,LU,FR,1.285,1.625,1.001
17,FR,CH,1.071,2.143,0.976
17,FR,ES,2.021,1.2109999999999999,1.9969999999999999
17,FR,UK,2.183,2.105,1.78
17,CH,IT,3.7369999999999997,7.107999999999998,3.358
17,CH,ES,0.764,0.7370000000000001,0.764
17,IT,ES,2.571,1.8489999999999998,2.9499999999999997
17,IT,MT,3.681,3.681,3.681
17,IT,AT,4.880999999999999,2.693,4.880999999999999
17,IT,GR,3.471,3.7840000000000003,3.471
17,MD,RO,2.817,2.817,2.817
17,BG,HU,2.895,3.549,3.2900000000000005
17,BG,MK,2.4290000000000003,2.4290000000000003,2.4290000000000003
17,BG,RO,2.077,2.782,2.077
17,BG,TR,1.8949999999999998,2.29,2.29
17,BG,GR,6.848999999999999,7.220999999999999,6.848999999999999
17,RO,TR,0.396,0.001,0.001
17,RO,HU,3.5620000000000003,2.462,3.1670000000000003
17,GR,AT,3.148,3.2070000000000003,3.148
17,CY,UK,1.519,0.698,1.519
17,IL,LT,0.28200000000000003,0.001,0.28200000000000003
17,ME,HR,4.953,4.953,4.953
17,HU,RS,1.4509999999999998,1.4509999999999998,1.4509999999999998
17,HU,HR,3.851,4.147,3.851
17,HU,SK,6.260999999999999,5.593,6.260999999999999
17,SK,AT,2.9469999999999996,1.159,2.9469999999999996
17,PT,ES,2.137,2.252,2.54
17,PT,UK,1.389,0.698,0.986
17,HR,SL,4.229,4.525,4.229
17,SL,AT,5.213,4.917,5.213
17,LT,LV,3.344,3.048,3.048
17,IS,UK,0.341,0.001,0.341
17,IE,UK,2.8949999999999996,0.955,2.5279999999999996
17,NO,SE,0.001,0.001,0.001
17,SE,FI,1.396,1.396,1.396
17,EE,LV,0.634,0.338,0.338
18,NL,BE,2.5540000000000003,4.494,2.9210000000000003
18,NL,DK,2.497,2.649,2.889
18,NL,DE,3.989,5.827,4.677
18,NL,UK,2.69,2.25,2.323
18,NL,LT,2.7199999999999993,3.8999999999999995,2.4239999999999995
18,BE,IE,2.268,1.974,1.901
18,DK,IS,2.799,2.459,2.799
18,DK,NO,4.329999999999999,4.329999999999999,4.329999999999999
18,DK,DE,7.572,7.912000000000001,6.884
18,DK,EE,3.0820000000000003,3.378,3.378
18,DK,SE,3.4240000000000004,3.4240000000000004,3.4240000000000004
18,DK,RU,1.391,1.8390000000000002,1.391
18,PL,UA,0.785,0.785,0.785
18,PL,BY,1.101,1.101,1.101
18,PL,DE,3.8569999999999998,2.6620000000000004,3.8569999999999998
18,PL,CZ,2.507,2.8930000000000002,2.507
18,PL,LT,3.379,2.5700000000000003,3.379
18,DE,CZ,5.938999999999999,7.058999999999999,5.938999999999999
18,DE,LU,4.252999999999999,4.593,3.9689999999999994
18,DE,CH,3.319,5.517,3.6029999999999998
18,DE,CY,4.099,3.776,4.099
18,DE,IL,1.7679999999999998,1.101,1.7679999999999998
18,DE,AT,10.704000000000002,6.549000000000002,10.704000000000002
18,DE,RU,2.364,1.916,2.364
18,CZ,SK,5.173,6.678999999999999,5.173
18,LU,FR,1.285,1.625,1.001
18,FR,CH,1.414,2.4859999999999998,1.319
18,FR,ES,2.021,1.2109999999999999,1.9969999999999999
18,FR,UK,2.526,2.448,2.123
18,CH,IT,3.7369999999999997,7.107999999999998,3.358
18,CH,ES,0.764,0.7370000000000001,0.764
18,IT,ES,2.571,1.8489999999999998,2.9499999999999997
18,IT,MT,3.681,3.681,3.681
18,IT,AT,4.880999999999999,2.693,4.880999999999999
18,IT,GR,3.471,3.7840000000000003,3.471
18,MD,RO,2.817,2.817,2.817
18,BG,HU,2.895,3.549,3.2900000000000005
18,BG,MK,2.765,2.765,2.765
18,BG,RO,2.077,2.782,2.077
18,BG,TR,1.8949999999999998,2.29,2.29
18,BG,GR,7.185,7.5569999999999995,7.185
18,RO,TR,0.396,0.001,0.001
18,RO,HU,3.9120000000000004,2.8120000000000003,3.5170000000000003
18,GR,AT,3.484,3.543,3.484
18,CY,UK,1.8849999999999998,0.698,1.8849999999999998
18,IL,LT,0.668,0.001,0.668
18,ME,HR,4.953,4.953,4.953
18,HU,RS,1.4509999999999998,1.4509999999999998,1.4509999999999998
18,HU,HR,4.201,4.883,4.201
18,HU,SK,6.260999999999999,5.979,6.260999999999999
18,SK,AT,2.9469999999999996,1.159,2.9469999999999996
18,PT,ES,2.137,2.252,2.54
18,PT,UK,1.389,0.698,0.986
18,HR,SL,4.965,4.875,4.965
18,SL,AT,5.599,4.917,5.599
18,LT,LV,3.73,3.434,3.434
18,IS,UK,0.341,0.001,0.341
18,IE,UK,3.2379999999999995,1.298,2.8709999999999996
18,NO,SE,0.001,0.001,0.001
18,SE,FI,1.396,1.396,1.396
18,EE,LV,0.927,0.631,0.631
19,NL,BE,2.5540000000000003,4.835,2.9210000000000003
19,NL,DK,2.838,2.99,3.23
19,NL,DE,3.989,6.199,4.677
19,NL,UK,3.3160000000000003,2.907,2.9490000000000003
19,NL,LT,3.0049999999999994,4.185,2.7089999999999996
19,BE,IE,2.268,2.315,1.901
19,DK,IS,2.799,2.459,2.799
19,DK,NO,4.329999999999999,4.329999999999999,4.329999999999999
19,DK,DE,7.975,8.315000000000001,7.287000000000001
19,DK,EE,3.0820000000000003,3.378,3.378
19,DK,SE,3.7650000000000006,3.7650000000000006,3.7650000000000006
19,DK,RU,1.391,1.8390000000000002,1.391
19,PL,UA,0.785,0.785,0.785
19,PL,BY,1.8569999999999998,1.8569999999999998,1.8569999999999998
19,PL,DE,4.6129999999999995,3.418,4.6129999999999995
19,PL,CZ,2.507,2.8930000000000002,2.507
19,PL,LT,3.379,2.5700000000000003,3.379
19,DE,CZ,5.938999999999999,7.058999999999999,5.938999999999999
