Cultural,Genético,SPF,ciclo,destino,origem
6.017000000000001,5.269000000000001,4.617000000000001,9,SNFN,DLLS
3.642,3.642,1.461,9,LA03,DLLS
0.559,0.559,0.559,9,KSCY,DNVR
0.792,0.792,0.001,9,SNFN,DNVR
1.042,1.042,1.2850000000000001,9,SLKC,DNVR
0.001,0.001,0.001,9,SNFN,KSCY
4.054,4.054,4.054,9,SCRM,SNFN
2.768,2.768,3.4799999999999995,9,PTLD,SNFN
1.659,1.659,1.659,9,STTL,SNFN
1.339,1.339,0.567,9,SLKC,SNFN
1.315,1.315,0.524,9,LA03,SNFN
0.001,0.001,0.001,9,SLKC,SCRM
0.713,0.713,0.001,9,STTL,PTLD
1.362,1.362,0.594,9,LA03,SLKC
2.613,2.613,2.613,9,SNDG,LA03
2.027,2.027,1.2730000000000001,9,PHNX,LA03
0.001,0.001,0.001,9,PHNX,SNDG
0.539,0.539,2.662,10,CMBR,NY54
3.9810000000000003,3.9810000000000003,9.585999999999999,10,CHCG,NY54
0.747,0.001,0.001,10,PHLA,NY54
2.8859999999999997,2.1399999999999997,5.622,10,WASH,NY54
2.69,2.69,0.567,10,PHLA,CMBR
0.79,0.001,1.32,10,CLEV,CHCG
4.3740000000000006,4.3740000000000006,3.2800000000000002,10,PHLA,CHCG
1.441,1.4,6.658,10,STLS,CHCG
1.332,1.332,1.837,10,DNVR,CHCG
1.944,1.944,1.9320000000000002,10,KSCY,CHCG
2.1020000000000003,2.8499999999999996,3.442,10,SNFN,CHCG
2.632,2.632,1.9200000000000002,10,STTL,CHCG
2.5140000000000002,2.5140000000000002,3.811,10,SLKC,CHCG
1.354,1.354,0.001,10,NSVL,CLEV
1.7870000000000001,2.5760000000000005,0.001,10,STLS,CLEV
3.2199999999999998,3.2199999999999998,0.611,10,PHLA,CLEV
2.237,2.237,2.237,10,ATLN,RLGH
1.915,1.915,1.915,10,WASH,RLGH
5.139,5.139,3.237,10,WASH,ATLN
0.001,0.77,0.001,10,NSVL,ATLN
3.2910000000000004,4.039,6.037999999999999,10,STLS,ATLN
8.055000000000001,6.538000000000001,4.596,10,DLLS,ATLN
2.6079999999999997,2.6079999999999997,1.418,10,ORLD,ATLN
3.7290000000000005,4.4750000000000005,1.357,10,WASH,PHLA
0.001,0.001,0.001,10,STLS,NSVL
2.8120000000000003,3.5810000000000004,1.459,10,DLLS,NSVL
1.362,1.362,4.815,10,DLLS,STLS
2.106,2.106,0.787,10,KSCY,STLS
2.066,2.066,3.516,10,LA03,STLS
0.679,1.437,1.433,10,HSTN,NWOR
3.6710000000000003,2.9130000000000003,3.582,10,DLLS,NWOR
0.666,0.666,0.001,10,ORLD,NWOR
1.2309999999999999,1.2309999999999999,1.985,10,SNAN,HSTN
1.839,2.597,2.364,10,DLLS,HSTN
1.093,1.093,0.568,10,ORLD,HSTN
1.928,1.928,2.6820000000000004,10,PHNX,SNAN
5.205,5.205,5.205,10,DLLS,SNAN
3.435,3.435,3.964,10,DNVR,DLLS
1.896,1.896,0.565,10,KSCY,DLLS
6.775000000000001,6.027000000000001,5.375000000000001,10,SNFN,DLLS
3.642,3.642,1.461,10,LA03,DLLS
0.559,0.559,0.559,10,KSCY,DNVR
0.792,0.792,0.001,10,SNFN,DNVR
1.042,1.042,1.2850000000000001,10,SLKC,DNVR
0.001,0.001,0.001,10,SNFN,KSCY
4.812,4.812,5.510000000000001,10,SCRM,SNFN
3.4749999999999996,3.4749999999999996,4.186999999999999,10,PTLD,SNFN
1.659,1.659,1.659,10,STTL,SNFN
1.339,1.339,0.567,10,SLKC,SNFN
1.315,1.315,1.222,10,LA03,SNFN
0.699,0.699,0.001,10,SLKC,SCRM
0.713,0.713,0.001,10,STTL,PTLD
2.06,2.06,0.594,10,LA03,SLKC
2.613,2.613,2.613,10,SNDG,LA03
2.725,2.725,1.971,10,PHNX,LA03
0.001,0.001,0.001,10,PHNX,SNDG
0.539,0.539,3.173,11,CMBR,NY54
4.768000000000001,4.768000000000001,11.504999999999999,11,CHCG,NY54
0.747,0.001,0.001,11,PHLA,NY54
2.8859999999999997,2.1399999999999997,6.243,11,WASH,NY54
3.201,3.201,0.567,11,PHLA,CMBR
1.5070000000000001,0.718,2.037,11,CLEV,CHCG
5.649000000000001,5.649000000000001,4.0440000000000005,11,PHLA,CHCG
1.441,1.4,6.658,11,STLS,CHCG
2.56,2.56,3.6860000000000004,11,DNVR,CHCG
1.944,1.944,1.9320000000000002,11,KSCY,CHCG
2.8660000000000005,3.614,4.993,11,SNFN,CHCG
2.632,2.632,1.9200000000000002,11,STTL,CHCG
3.301,3.301,3.811,11,SLKC,CHCG
1.354,1.354,0.001,11,NSVL,CLEV
1.7870000000000001,2.5760000000000005,0.001,11,STLS,CLEV
3.2199999999999998,3.2199999999999998,0.611,11,PHLA,CLEV
2.794,2.237,2.237,11,ATLN,RLGH
2.472,1.915,1.915,11,WASH,RLGH
5.76,6.317,3.794,11,WASH,ATLN
0.558,1.327,0.558,11,NSVL,ATLN
3.2910000000000004,4.039,6.037999999999999,11,STLS,ATLN
9.182000000000002,7.665000000000001,5.865,11,DLLS,ATLN
2.6079999999999997,2.6079999999999997,2.181,11,ORLD,ATLN
3.7290000000000005,4.4750000000000005,1.357,11,WASH,PHLA
0.001,0.001,0.001,11,STLS,NSVL
2.8120000000000003,3.5810000000000004,1.459,11,DLLS,NSVL
1.362,1.362,4.815,11,DLLS,STLS
2.106,2.106,0.787,11,KSCY,STLS
2.066,2.066,3.516,11,LA03,STLS
0.679,1.437,1.433,11,HSTN,NWOR
4.434,3.676,3.582,11,DLLS,NWOR
1.429,1.429,0.001,11,ORLD,NWOR
1.2309999999999999,1.2309999999999999,1.985,11,SNAN,HSTN
1.839,2.597,2.364,11,DLLS,HSTN
1.093,1.093,0.568,11,ORLD,HSTN
1.928,1.928,2.6820000000000004,11,PHNX,SNAN
5.205,5.205,5.205,11,DLLS,SNAN
4.822,4.822,4.73,11,DNVR,DLLS
1.896,1.896,0.565,11,KSCY,DLLS
8.044000000000002,7.296000000000001,6.644000000000001,11,SNFN,DLLS
3.642,3.642,1.461,11,LA03,DLLS
0.559,0.559,0.559,11,KSCY,DNVR
0.792,0.792,0.001,11,SNFN,DNVR
1.808,1.808,2.051,11,SLKC,DNVR
0.001,0.001,0.001,11,SNFN,KSCY
6.845000000000001,6.845000000000001,8.330000000000002,11,SCRM,SNFN
3.4749999999999996,3.4749999999999996,4.186999999999999,11,PTLD,SNFN
1.659,1.659,1.659,11,STTL,SNFN
1.339,1.339,0.567,11,SLKC,SNFN
1.315,1.315,1.222,11,LA03,SNFN
1.486,1.486,0.001,11,SLKC,SCRM
0.713,0.713,0.001,11,STTL,PTLD
2.06,2.06,0.594,11,LA03,SLKC
2.613,2.613,2.613,11,SNDG,LA03
2.725,2.725,1.971,11,PHNX,LA03
0.001,0.001,0.001,11,PHNX,SNDG
0.539,0.539,3.173,12,CMBR,NY54
4.768000000000001,4.768000000000001,11.504999999999999,12,CHCG,NY54
0.747,0.001,0.001,12,PHLA,NY54
3.4939999999999998,2.7479999999999998,6.851,12,WASH,NY54
3.201,3.201,0.567,12,PHLA,CMBR
1.5070000000000001,0.718,2.037,12,CLEV,CHCG
6.316000000000001,6.316000000000001,4.711,12,PHLA,CHCG
1.441,1.4,7.283,12,STLS,CHCG
2.56,2.56,3.6860000000000004,12,DNVR,CHCG
1.944,1.944,1.9320000000000002,12,KSCY,CHCG
2.8660000000000005,3.614,5.66,12,SNFN,CHCG
2.632,2.632,1.9200000000000002,12,STTL,CHCG
3.968,3.968,4.436,12,SLKC,CHCG
1.354,1.354,0.001,12,NSVL,CLEV
2.4690000000000003,3.2580000000000005,0.683,12,STLS,CLEV
3.2199999999999998,3.2199999999999998,0.611,12,PHLA,CLEV
2.794,2.237,2.237,12,ATLN,RLGH
2.472,1.915,1.915,12,WASH,RLGH
6.367999999999999,6.925,4.402,12,WASH,ATLN
0.558,1.327,0.558,12,NSVL,ATLN
3.9140000000000006,4.662,6.661,12,STLS,ATLN
9.182000000000002,7.665000000000001,6.473,12,DLLS,ATLN
3.2159999999999997,3.2159999999999997,2.181,12,ORLD,ATLN
3.7290000000000005,4.4750000000000005,1.357,12,WASH,PHLA
0.001,0.001,0.001,12,STLS,NSVL
2.8120000000000003,3.5810000000000004,1.459,12,DLLS,NSVL
1.362,1.362,4.815,12,DLLS,STLS
2.106,2.106,0.787,12,KSCY,STLS
2.691,2.691,3.516,12,LA03,STLS
0.679,1.437,1.433,12,HSTN,NWOR
4.434,3.676,3.582,12,DLLS,NWOR
1.429,1.429,0.001,12,ORLD,NWOR
1.2309999999999999,1.2309999999999999,1.985,12,SNAN,HSTN
1.839,2.597,2.972,12,DLLS,HSTN
1.701,1.701,0.568,12,ORLD,HSTN
1.928,1.928,3.2200000000000006,12,PHNX,SNAN
5.743,5.743,5.205,12,DLLS,SNAN
4.822,4.822,4.73,12,DNVR,DLLS
1.896,1.896,0.565,12,KSCY,DLLS
8.582000000000003,7.834000000000001,6.644000000000001,12,SNFN,DLLS
3.642,3.642,1.461,12,LA03,DLLS
1.069,1.069,1.069,12,KSCY,DNVR
0.792,0.792,0.001,12,SNFN,DNVR
1.808,1.808,2.051,12,SLKC,DNVR
0.001,0.001,0.001,12,SNFN,KSCY
7.439000000000001,7.439000000000001,9.591000000000001,12,SCRM,SNFN
3.4749999999999996,3.4749999999999996,4.186999999999999,12,PTLD,SNFN
1.659,1.659,1.659,12,STTL,SNFN
1.877,1.877,0.567,12,SLKC,SNFN
1.9089999999999998,1.9089999999999998,1.8159999999999998,12,LA03,SNFN
2.153,2.153,0.001,12,SLKC,SCRM
0.713,0.713,0.001,12,STTL,PTLD
2.685,2.685,1.1320000000000001,12,LA03,SLKC
2.613,2.613,2.613,12,SNDG,LA03
3.319,3.319,3.103,12,PHNX,LA03
0.001,0.001,0.001,12,PHNX,SNDG
0.539,0.539,3.173,13,CMBR,NY54
6.156000000000001,6.156000000000001,12.892999999999999,13,CHCG,NY54
0.747,0.001,0.001,13,PHLA,NY54
3.4939999999999998,2.7479999999999998,6.851,13,WASH,NY54
3.201,3.201,0.567,13,PHLA,CMBR
1.5070000000000001,0.718,2.037,13,CLEV,CHCG
6.316000000000001,6.316000000000001,4.711,13,PHLA,CHCG
1.441,1.4,7.283,13,STLS,CHCG
2.56,2.56,3.6860000000000004,13,DNVR,CHCG
1.944,1.944,1.9320000000000002,13,KSCY,CHCG
2.8660000000000005,3.614,6.34,13,SNFN,CHCG
3.3120000000000003,3.9160000000000004,2.524,13,STTL,CHCG
4.676,5.28,5.748,13,SLKC,CHCG
1.354,1.354,0.001,13,NSVL,CLEV
2.4690000000000003,3.2580000000000005,0.683,13,STLS,CLEV
3.2199999999999998,3.2199999999999998,0.611,13,PHLA,CLEV
2.794,2.237,2.237,13,ATLN,RLGH
2.472,1.915,1.915,13,WASH,RLGH
6.367999999999999,6.925,4.402,13,WASH,ATLN
0.558,1.327,0.558,13,NSVL,ATLN
3.9140000000000006,4.662,6.661,13,STLS,ATLN
9.182000000000002,7.665000000000001,6.473,13,DLLS,ATLN
3.2159999999999997,3.2159999999999997,2.181,13,ORLD,ATLN
3.7290000000000005,4.4750000000000005,1.357,13,WASH,PHLA
0.001,0.001,0.001,13,STLS,NSVL
2.8120000000000003,3.5810000000000004,1.459,13,DLLS,NSVL
1.362,1.362,4.815,13,DLLS,STLS
2.106,2.106,0.787,13,KSCY,STLS
2.691,2.691,3.516,13,LA03,STLS
0.679,1.437,1.433,13,HSTN,NWOR
4.434,3.676,3.582,13,DLLS,NWOR
1.429,1.429,0.001,13,ORLD,NWOR
1.2309999999999999,1.2309999999999999,1.985,13,SNAN,HSTN
1.839,2.597,2.972,13,DLLS,HSTN
1.701,1.701,0.568,13,ORLD,HSTN
1.928,1.928,3.2200000000000006,13,PHNX,SNAN
5.743,5.743,5.205,13,DLLS,SNAN
4.822,4.822,4.73,13,DNVR,DLLS
1.896,1.896,0.565,13,KSCY,DLLS
9.323000000000002,8.575000000000001,7.385000000000001,13,SNFN,DLLS
3.642,3.642,1.461,13,LA03,DLLS
1.069,1.069,1.069,13,KSCY,DNVR
0.792,0.792,0.001,13,SNFN,DNVR
1.808,1.808,2.051,13,SLKC,DNVR
0.001,0.001,0.001,13,SNFN,KSCY
7.439000000000001,7.439000000000001,9.591000000000001,13,SCRM,SNFN
4.237,4.237,5.629,13,PTLD,SNFN
2.263,1.659,1.659,13,STTL,SNFN
2.481,1.877,0.567,13,SLKC,SNFN
2.671,2.671,2.578,13,LA03,SNFN
2.153,2.153,0.001,13,SLKC,SCRM
1.393,1.393,0.001,13,STTL,PTLD
2.685,2.685,1.1320000000000001,13,LA03,SLKC
3.375,3.375,3.375,13,SNDG,LA03
3.319,3.319,3.103,13,PHNX,LA03
0.679,0.679,0.679,13,PHNX,SNDG
1.202,1.202,3.8360000000000003,14,CMBR,NY54
8.108,8.108,14.845,14,CHCG,NY54
0.747,0.001,0.001,14,PHLA,NY54
3.4939999999999998,2.7479999999999998,6.851,14,WASH,NY54
3.201,3.201,0.567,14,PHLA,CMBR
2.8600000000000003,2.071,3.39,14,CLEV,CHCG
6.316000000000001,6.316000000000001,4.711,14,PHLA,CHCG
4.0760000000000005,4.035,10.596000000000002,14,STLS,CHCG
2.56,2.56,3.6860000000000004,14,DNVR,CHCG
2.622,2.622,1.9320000000000002,14,KSCY,CHCG
2.8660000000000005,4.25,7.693,14,SNFN,CHCG
3.9480000000000004,3.9160000000000004,2.524,14,STTL,CHCG
5.393,5.997,5.748,14,SLKC,CHCG
1.354,1.354,0.001,14,NSVL,CLEV
2.4690000000000003,3.2580000000000005,0.683,14,STLS,CLEV
3.2199999999999998,3.2199999999999998,0.611,14,PHLA,CLEV
2.794,2.237,2.237,14,ATLN,RLGH
2.472,1.915,1.915,14,WASH,RLGH
6.367999999999999,6.925,4.402,14,WASH,ATLN
0.558,1.327,0.558,14,NSVL,ATLN
3.9140000000000006,4.662,6.661,14,STLS,ATLN
9.182000000000002,7.665000000000001,6.473,14,DLLS,ATLN
3.2159999999999997,3.2159999999999997,2.181,14,ORLD,ATLN
3.7290000000000005,4.4750000000000005,1.357,14,WASH,PHLA
0.001,0.001,0.001,14,STLS,NSVL
2.8120000000000003,3.5810000000000004,1.459,14,DLLS,NSVL
1.973,1.973,6.104,14,DLLS,STLS
2.106,2.106,0.787,14,KSCY,STLS
4.052,4.052,4.877,14,LA03,STLS
0.679,2.115,1.433,14,HSTN,NWOR
5.781,4.345000000000001,4.928999999999999,14,DLLS,NWOR
2.188,2.188,0.76,14,ORLD,NWOR
1.2309999999999999,1.2309999999999999,1.985,14,SNAN,HSTN
1.839,3.275,2.972,14,DLLS,HSTN
1.701,1.701,0.568,14,ORLD,HSTN
1.928,1.928,3.2200000000000006,14,PHNX,SNAN
5.743,5.743,5.205,14,DLLS,SNAN
4.822,4.822,4.73,14,DNVR,DLLS
2.574,2.574,0.565,14,KSCY,DLLS
9.992000000000003,9.244000000000002,8.054,14,SNFN,DLLS
3.642,3.642,1.461,14,LA03,DLLS
1.069,1.069,1.069,14,KSCY,DNVR
0.792,0.792,0.001,14,SNFN,DNVR
1.808,1.808,2.051,14,SLKC,DNVR
0.001,0.001,0.001,14,SNFN,KSCY
7.439000000000001,7.439000000000001,10.308000000000002,14,SCRM,SNFN
4.237,4.873,6.265,14,PTLD,SNFN
2.263,1.659,1.659,14,STTL,SNFN
2.481,1.877,0.567,14,SLKC,SNFN
2.671,2.671,2.578,14,LA03,SNFN
2.87,2.87,0.001,14,SLKC,SCRM
2.029,1.393,0.001,14,STTL,PTLD
2.685,2.685,1.1320000000000001,14,LA03,SLKC
3.939,3.939,3.939,14,SNDG,LA03
4.116,4.116,3.9000000000000004,14,PHNX,LA03
0.679,0.679,0.679,14,PHNX,SNDG
1.202,1.202,3.8360000000000003,15,CMBR,NY54
10.05,10.05,16.787,15,CHCG,NY54
0.747,0.001,0.001,15,PHLA,NY54
3.4939999999999998,2.7479999999999998,6.851,15,WASH,NY54
3.201,3.201,0.567,15,PHLA,CMBR
2.8600000000000003,2.071,3.39,15,CLEV,CHCG
7.088000000000001,7.088000000000001,5.4830000000000005,15,PHLA,CHCG
4.0760000000000005,4.035,11.292000000000002,15,STLS,CHCG
3.332,3.332,4.458,15,DNVR,CHCG
3.3179999999999996,3.3179999999999996,1.9320000000000002,15,KSCY,CHCG
3.4170000000000007,4.25,8.244,15,SNFN,CHCG
4.643000000000001,5.162000000000001,3.219,15,STTL,CHCG
5.393,5.997,5.748,15,SLKC,CHCG
1.354,1.354,0.001,15,NSVL,CLEV
2.4690000000000003,3.2580000000000005,0.683,15,STLS,CLEV
3.2199999999999998,3.2199999999999998,0.611,15,PHLA,CLEV
2.794,2.237,2.237,15,ATLN,RLGH
2.472,1.915,1.915,15,WASH,RLGH
6.367999999999999,6.925,4.402,15,WASH,ATLN
0.558,1.327,0.558,15,NSVL,ATLN
3.9140000000000006,4.662,6.661,15,STLS,ATLN
9.182000000000002,7.665000000000001,6.473,15,DLLS,ATLN
3.2159999999999997,3.2159999999999997,2.181,15,ORLD,ATLN
3.7290000000000005,4.4750000000000005,1.357,15,WASH,PHLA
0.001,0.001,0.001,15,STLS,NSVL
2.8120000000000003,3.5810000000000004,1.459,15,DLLS,NSVL
1.973,1.973,6.8,15,DLLS,STLS
2.106,2.106,1.58,15,KSCY,STLS
4.052,4.052,5.67,15,LA03,STLS
1.2810000000000001,2.115,1.433,15,HSTN,NWOR
5.781,4.947000000000001,5.531,15,DLLS,NWOR
2.188,2.188,0.76,15,ORLD,NWOR
1.746,1.2309999999999999,1.985,15,SNAN,HSTN
2.956,3.275,2.972,15,DLLS,HSTN
1.701,1.701,0.568,15,ORLD,HSTN
1.928,1.928,3.2200000000000006,15,PHNX,SNAN
5.743,6.258,5.72,15,DLLS,SNAN
5.424,5.424,5.332000000000001,15,DNVR,DLLS
4.577999999999999,4.577999999999999,1.08,15,KSCY,DLLS
9.992000000000003,9.244000000000002,8.054,15,SNFN,DLLS
4.435,4.435,1.461,15,LA03,DLLS
1.069,1.069,1.069,15,KSCY,DNVR
0.792,0.792,0.001,15,SNFN,DNVR
1.808,1.808,2.051,15,SLKC,DNVR
0.001,0.001,0.001,15,SNFN,KSCY
7.439000000000001,7.439000000000001,10.308000000000002,15,SCRM,SNFN
4.788,4.873,6.816,15,PTLD,SNFN
2.263,1.659,1.659,15,STTL,SNFN
2.481,1.877,0.567,15,SLKC,SNFN
2.671,2.671,2.578,15,LA03,SNFN
2.87,2.87,0.001,15,SLKC,SCRM
2.029,1.944,0.001,15,STTL,PTLD
2.685,2.685,1.1320000000000001,15,LA03,SLKC
4.732,4.732,4.732,15,SNDG,LA03
4.116,4.116,3.9000000000000004,15,PHNX,LA03
0.679,0.679,0.679,15,PHNX,SNDG
1.202,1.202,3.8360000000000003,16,CMBR,NY54
10.753,10.753,17.49,16,CHCG,NY54
0.747,0.001,0.001,16,PHLA,NY54
3.4939999999999998,2.7479999999999998,6.851,16,WASH,NY54
3.201,3.201,0.567,16,PHLA,CMBR
2.8600000000000003,2.071,4.085,16,CLEV,CHCG
7.088000000000001,7.088000000000001,5.4830000000000005,16,PHLA,CHCG
4.0760000000000005,4.035,11.862000000000002,16,STLS,CHCG
3.8579999999999997,3.8579999999999997,4.984,16,DNVR,CHCG
3.3179999999999996,3.3179999999999996,2.6270000000000002,16,KSCY,CHCG
4.120000000000001,4.953,8.947,16,SNFN,CHCG
4.643000000000001,5.162000000000001,3.219,16,STTL,CHCG
5.393,5.997,6.3180000000000005,16,SLKC,CHCG
2.049,2.049,0.696,16,NSVL,CLEV
3.164,3.9530000000000003,0.683,16,STLS,CLEV
3.9149999999999996,3.9149999999999996,1.306,16,PHLA,CLEV
3.366,2.809,2.809,16,ATLN,RLGH
2.472,1.915,1.915,16,WASH,RLGH
6.367999999999999,6.925,4.402,16,WASH,ATLN
0.558,1.327,0.558,16,NSVL,ATLN
3.9140000000000006,4.662,7.231,16,STLS,ATLN
10.324000000000002,8.807,7.045,16,DLLS,ATLN
3.2159999999999997,3.2159999999999997,2.181,16,ORLD,ATLN
3.7290000000000005,4.4750000000000005,1.357,16,WASH,PHLA
0.547,0.001,0.547,16,STLS,NSVL
2.8120000000000003,4.127000000000001,1.459,16,DLLS,NSVL
1.973,1.973,6.8,16,DLLS,STLS
2.8009999999999997,2.8009999999999997,1.58,16,KSCY,STLS
4.598,4.052,6.216,16,LA03,STLS
1.959,2.793,2.111,16,HSTN,NWOR
5.781,4.947000000000001,5.531,16,DLLS,NWOR
2.188,2.188,0.76,16,ORLD,NWOR
1.746,1.2309999999999999,1.985,16,SNAN,HSTN
2.956,3.275,2.972,16,DLLS,HSTN
1.701,1.701,0.568,16,ORLD,HSTN
1.928,1.928,3.2200000000000006,16,PHNX,SNAN
5.743,6.258,5.72,16,DLLS,SNAN
5.996,5.996,5.904000000000001,16,DNVR,DLLS
4.577999999999999,4.577999999999999,1.08,16,KSCY,DLLS
10.562000000000003,9.814000000000002,8.054,16,SNFN,DLLS
4.435,4.981,1.461,16,LA03,DLLS
1.069,1.069,1.069,16,KSCY,DNVR
0.792,0.792,0.001,16,SNFN,DNVR
1.808,1.808,2.051,16,SLKC,DNVR
0.001,0.001,0.001,16,SNFN,KSCY
8.142000000000001,8.142000000000001,11.011000000000001,16,SCRM,SNFN
4.788,4.873,6.816,16,PTLD,SNFN
2.263,1.659,1.659,16,STTL,SNFN
3.586,2.982,1.1019999999999999,16,SLKC,SNFN
2.671,2.671,2.578,16,LA03,SNFN
2.87,2.87,0.001,16,SLKC,SCRM
2.029,1.944,0.001,16,STTL,PTLD
2.685,2.685,1.1320000000000001,16,LA03,SLKC
4.732,4.732,4.732,16,SNDG,LA03
4.116,4.116,3.9000000000000004,16,PHNX,LA03
0.679,0.679,0.679,16,PHNX,SNDG
1.984,1.984,4.618,17,CMBR,NY54
10.753,10.753,17.49,17,CHCG,NY54
0.747,0.001,0.001,17,PHLA,NY54
4.276,3.53,7.633,17,WASH,NY54
3.201,3.201,0.567,17,PHLA,CMBR
2.8600000000000003,2.071,4.085,17,CLEV,CHCG
7.088000000000001,7.088000000000001,5.4830000000000005,17,PHLA,CHCG
4.0760000000000005,4.035,11.862000000000002,17,STLS,CHCG
3.8579999999999997,3.8579999999999997,4.984,17,DNVR,CHCG
3.3179999999999996,3.3179999999999996,2.6270000000000002,17,KSCY,CHCG
4.120000000000001,4.953,8.947,17,SNFN,CHCG
4.643000000000001,5.162000000000001,3.219,17,STTL,CHCG
5.393,5.997,6.3180000000000005,17,SLKC,CHCG
2.049,2.049,0.696,17,NSVL,CLEV
3.164,3.9530000000000003,0.683,17,STLS,CLEV
4.6259999999999994,4.6259999999999994,2.017,17,PHLA,CLEV
3.366,2.809,2.809,17,ATLN,RLGH
3.254,2.697,2.697,17,WASH,RLGH
6.367999999999999,6.925,4.402,17,WASH,ATLN
0.558,1.327,0.558,17,NSVL,ATLN
3.9140000000000006,4.662,7.231,17,STLS,ATLN
10.324000000000002,8.807,7.045,17,DLLS,ATLN
3.2159999999999997,3.2159999999999997,2.181,17,ORLD,ATLN
3.7290000000000005,4.4750000000000005,1.357,17,WASH,PHLA
0.547,0.001,0.547,17,STLS,NSVL
2.8120000000000003,4.127000000000001,1.459,17,DLLS,NSVL
1.973,1.973,6.8,17,DLLS,STLS
2.8009999999999997,2.8009999999999997,1.58,17,KSCY,STLS
4.598,4.052,6.216,17,LA03,STLS
1.959,2.793,2.111,17,HSTN,NWOR
5.781,4.947000000000001,5.531,17,DLLS,NWOR
2.188,2.188,0.76,17,ORLD,NWOR
2.507,1.992,2.746,17,SNAN,HSTN
2.956,3.275,2.972,17,DLLS,HSTN
2.462,2.462,1.329,17,ORLD,HSTN
1.928,1.928,3.2200000000000006,17,PHNX,SNAN
5.743,6.258,5.72,17,DLLS,SNAN
5.996,5.996,5.904000000000001,17,DNVR,DLLS
4.577999999999999,4.577999999999999,1.08,17,KSCY,DLLS
10.562000000000003,9.814000000000002,8.054,17,SNFN,DLLS
4.435,4.981,1.461,17,LA03,DLLS
1.069,1.069,1.069,17,KSCY,DNVR
0.792,0.792,0.001,17,SNFN,DNVR
1.808,1.808,2.051,17,SLKC,DNVR
0.789,0.789,0.789,17,SNFN,KSCY
8.142000000000001,8.142000000000001,11.011000000000001,17,SCRM,SNFN
6.208,6.293,8.235999999999999,17,PTLD,SNFN
2.263,1.659,1.659,17,STTL,SNFN
3.586,2.982,1.1019999999999999,17,SLKC,SNFN
3.303,3.303,3.21,17,LA03,SNFN
2.87,2.87,0.001,17,SLKC,SCRM
2.029,1.944,0.001,17,STTL,PTLD
2.685,2.685,1.1320000000000001,17,LA03,SLKC
4.732,4.732,4.732,17,SNDG,LA03
4.747999999999999,4.747999999999999,4.532,17,PHNX,LA03
0.679,0.679,0.679,17,PHNX,SNDG
1.984,1.984,4.618,18,CMBR,NY54
10.753,10.753,17.49,18,CHCG,NY54
0.747,0.001,0.001,18,PHLA,NY54
4.276,3.53,7.633,18,WASH,NY54
3.201,3.201,0.567,18,PHLA,CMBR
2.8600000000000003,2.071,4.085,18,CLEV,CHCG
7.088000000000001,7.088000000000001,5.4830000000000005,18,PHLA,CHCG
4.0760000000000005,4.035,11.862000000000002,18,STLS,CHCG
3.8579999999999997,3.8579999999999997,4.984,18,DNVR,CHCG
3.3179999999999996,3.3179999999999996,2.6270000000000002,18,KSCY,CHCG
4.120000000000001,4.953,8.947,18,SNFN,CHCG
4.643000000000001,5.162000000000001,3.219,18,STTL,CHCG
5.393,5.997,6.3180000000000005,18,SLKC,CHCG
2.049,2.049,0.696,18,NSVL,CLEV
3.164,3.9530000000000003,0.683,18,STLS,CLEV
4.6259999999999994,4.6259999999999994,2.017,18,PHLA,CLEV
3.366,2.809,2.809,18,ATLN,RLGH
3.254,2.697,2.697,18,WASH,RLGH
6.367999999999999,6.925,4.402,18,WASH,ATLN
0.558,1.327,0.558,18,NSVL,ATLN
3.9140000000000006,4.662,7.231,18,STLS,ATLN
11.026000000000002,9.509,7.747,18,DLLS,ATLN
3.2159999999999997,3.2159999999999997,2.181,18,ORLD,ATLN
3.7290000000000005,4.4750000000000005,1.357,18,WASH,PHLA
0.547,0.001,0.547,18,STLS,NSVL
2.8120000000000003,4.127000000000001,1.459,18,DLLS,NSVL
1.973,1.973,6.8,18,DLLS,STLS
2.8009999999999997,2.8009999999999997,1.58,18,KSCY,STLS
4.598,4.052,6.216,18,LA03,STLS
1.959,2.793,2.111,18,HSTN,NWOR
5.781,4.947000000000001,5.531,18,DLLS,NWOR
2.188,2.188,0.76,18,ORLD,NWOR
3.261,2.746,2.746,18,SNAN,HSTN
4.368,4.687,5.138000000000001,18,DLLS,HSTN
2.462,2.462,1.329,18,ORLD,HSTN
3.3819999999999997,3.3819999999999997,3.920000000000001,18,PHNX,SNAN
5.743,6.258,5.72,18,DLLS,SNAN
5.996,5.996,5.904000000000001,18,DNVR,DLLS
4.577999999999999,4.577999999999999,1.08,18,KSCY,DLLS
11.877000000000002,11.129000000000001,9.369,18,SNFN,DLLS
5.234,5.78,3.014,18,LA03,DLLS
1.069,1.069,1.069,18,KSCY,DNVR
0.792,0.792,0.001,18,SNFN,DNVR
1.808,1.808,2.051,18,SLKC,DNVR
0.789,0.789,0.789,18,SNFN,KSCY
8.142000000000001,8.142000000000001,11.011000000000001,18,SCRM,SNFN
6.208,6.293,8.235999999999999,18,PTLD,SNFN
2.876,2.2720000000000002,2.2720000000000002,18,STTL,SNFN
3.586,2.982,1.1019999999999999,18,SLKC,SNFN
3.303,3.303,3.21,18,LA03,SNFN
2.87,2.87,0.001,18,SLKC,SCRM
2.029,1.944,0.001,18,STTL,PTLD
